study_id,participant,sex,role,participant_2,sex_2,role_2,species,dyad,condition,point,latency,away,scratch,rock_lip_bang,eat,touch,ignore,time,latency_percentage,scratch_yes,point_yes
brauer2006apes,robert,m,focal_participant,fifi,f,competitor,chimpanzee,robert_fifi,nosoc-dif,0.0,64.0,1.0,0.0,0.0,0.0,0.0,8.0,89.0,0.7191011235955056,0.0,0.0
brauer2006apes,robert,m,focal_participant,fifi,f,competitor,chimpanzee,robert_fifi,nosoc-sam,0.0,77.0,1.0,0.0,0.0,0.0,0.0,8.0,90.0,0.8555555555555555,0.0,0.0
brauer2006apes,robert,m,focal_participant,fifi,f,competitor,chimpanzee,robert_fifi,soc-dif,0.0,65.0,1.0,0.0,0.0,1.0,7.0,0.0,97.0,0.6701030927835051,0.0,0.0
brauer2006apes,robert,m,focal_participant,fifi,f,competitor,chimpanzee,robert_fifi,soc-sam,0.0,70.0,1.0,0.0,1.0,0.0,0.0,8.0,84.0,0.8333333333333334,0.0,0.0
brauer2006apes,fifi,f,focal_participant,robert,m,competitor,chimpanzee,fifi_robert,soc-dif,0.0,57.0,1.0,1.0,0.0,0.0,2.0,6.0,84.0,0.6785714285714286,1.0,0.0
brauer2006apes,fifi,f,focal_participant,robert,m,competitor,chimpanzee,fifi_robert,soc-sam,0.0,95.0,1.0,0.0,0.0,0.0,2.0,6.0,97.0,0.979381443298969,0.0,0.0
brauer2006apes,fifi,f,focal_participant,robert,m,competitor,chimpanzee,fifi_robert,nosoc-dif,0.0,93.0,1.0,0.0,0.0,0.0,5.0,3.0,95.0,0.9789473684210527,0.0,0.0
brauer2006apes,fifi,f,focal_participant,robert,m,competitor,chimpanzee,fifi_robert,nosoc-sam,0.0,97.0,1.0,0.0,0.0,0.0,0.0,8.0,97.0,1.0,0.0,0.0
brauer2006apes,riet,f,focal_participant,fraukje,f,competitor,chimpanzee,riet_fraukje,nosoc-sam,0.0,81.0,1.0,0.0,0.0,0.0,5.0,3.0,85.0,0.9529411764705882,0.0,0.0
brauer2006apes,riet,f,focal_participant,fraukje,f,competitor,chimpanzee,riet_fraukje,nosoc-dif,8.0,40.0,1.0,0.0,1.0,1.0,3.0,4.0,93.0,0.43010752688172044,0.0,1.0
brauer2006apes,riet,f,focal_participant,fraukje,f,competitor,chimpanzee,riet_fraukje,soc-dif,10.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,96.0,0.0,0.0,1.0
brauer2006apes,fraukje,f,focal_participant,riet,f,competitor,chimpanzee,fraukje_riet,soc-dif,10.0,20.0,1.0,1.0,1.0,7.0,0.0,1.0,98.0,0.20408163265306123,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,riet,f,competitor,chimpanzee,fraukje_riet,soc-sam,10.0,13.0,1.0,0.0,1.0,8.0,0.0,0.0,97.0,0.13402061855670103,0.0,1.0
brauer2006apes,riet,f,focal_participant,fraukje,f,competitor,chimpanzee,riet_fraukje,soc-sam,2.0,44.0,1.0,0.0,0.0,2.0,3.0,3.0,91.0,0.4835164835164835,0.0,1.0
brauer2006apes,fraukje,f,focal_participant,riet,f,competitor,chimpanzee,fraukje_riet,nosoc-sam,11.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,86.0,0.0,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,riet,f,competitor,chimpanzee,fraukje_riet,nosoc-dif,11.0,33.0,1.0,1.0,1.0,5.0,0.0,3.0,92.0,0.358695652173913,1.0,1.0
brauer2006apes,natascha,f,focal_participant,frodo,m,competitor,chimpanzee,natascha_frodo,nosoc-dif,3.0,56.0,1.0,1.0,0.0,0.0,6.0,2.0,88.0,0.6363636363636364,1.0,1.0
brauer2006apes,natascha,f,focal_participant,frodo,m,competitor,chimpanzee,natascha_frodo,nosoc-sam,1.0,65.0,1.0,0.0,0.0,0.0,0.0,8.0,90.0,0.7222222222222222,0.0,1.0
brauer2006apes,frodo,m,focal_participant,natascha,f,competitor,chimpanzee,frodo_natascha,soc-sam,0.0,38.0,1.0,0.0,0.0,1.0,6.0,1.0,110.0,0.34545454545454546,0.0,0.0
brauer2006apes,natascha,f,focal_participant,frodo,m,competitor,chimpanzee,natascha_frodo,soc-dif,4.0,46.0,1.0,4.0,0.0,0.0,5.0,3.0,90.0,0.5111111111111111,1.0,1.0
brauer2006apes,natascha,f,focal_participant,frodo,m,competitor,chimpanzee,natascha_frodo,soc-sam,0.0,49.0,1.0,6.0,0.0,0.0,0.0,8.0,91.0,0.5384615384615384,1.0,0.0
brauer2006apes,frodo,m,focal_participant,natascha,f,competitor,chimpanzee,frodo_natascha,soc-dif,7.0,12.0,1.0,2.0,1.0,8.0,0.0,0.0,97.0,0.12371134020618557,1.0,1.0
brauer2006apes,frodo,m,focal_participant,natascha,f,competitor,chimpanzee,frodo_natascha,nosoc-dif,1.0,46.0,1.0,2.0,0.0,0.0,4.0,4.0,83.0,0.5542168674698795,1.0,1.0
brauer2006apes,frodo,m,focal_participant,natascha,f,competitor,chimpanzee,frodo_natascha,nosoc-sam,0.0,75.0,1.0,1.0,0.0,1.0,3.0,4.0,92.0,0.8152173913043478,1.0,0.0
brauer2006apes,corry,f,focal_participant,fifi,f,competitor,chimpanzee,corry_fifi,soc-sam,0.0,71.0,1.0,0.0,0.0,0.0,7.0,1.0,83.0,0.8554216867469879,0.0,0.0
brauer2006apes,fifi,f,focal_participant,corry,f,competitor,chimpanzee,fifi_corry,soc-dif,0.0,99.0,1.0,0.0,0.0,0.0,0.0,8.0,99.0,1.0,0.0,0.0
brauer2006apes,fifi,f,focal_participant,corry,f,competitor,chimpanzee,fifi_corry,soc-sam,0.0,97.0,1.0,0.0,0.0,0.0,0.0,8.0,97.0,1.0,0.0,0.0
brauer2006apes,corry,f,focal_participant,fifi,f,competitor,chimpanzee,corry_fifi,soc-sam,0.0,26.0,1.0,0.0,0.0,0.0,4.0,4.0,100.0,0.26,0.0,0.0
brauer2006apes,fifi,f,focal_participant,corry,f,competitor,chimpanzee,fifi_corry,nosoc-sam,0.0,92.0,1.0,0.0,0.0,0.0,0.0,8.0,92.0,1.0,0.0,0.0
brauer2006apes,fifi,f,focal_participant,corry,f,competitor,chimpanzee,fifi_corry,nosoc-dif,0.0,81.0,1.0,0.0,0.0,0.0,0.0,8.0,81.0,1.0,0.0,0.0
brauer2006apes,corry,f,focal_participant,fifi,f,competitor,chimpanzee,corry_fifi,nosoc-dif,0.0,72.0,1.0,0.0,0.0,0.0,1.0,7.0,95.0,0.7578947368421053,0.0,0.0
brauer2006apes,corry,f,focal_participant,fifi,f,competitor,chimpanzee,corry_fifi,nosoc-sam,0.0,93.0,1.0,0.0,0.0,0.0,0.0,8.0,93.0,1.0,0.0,0.0
brauer2006apes,sandra,f,focal_participant,dorien,f,competitor,chimpanzee,sandra_dorien,nosoc-sam,3.0,49.0,1.0,0.0,0.0,5.0,3.0,0.0,85.0,0.5764705882352941,0.0,1.0
brauer2006apes,sandra,f,focal_participant,dorien,f,competitor,chimpanzee,sandra_dorien,nosoc-dif,1.0,80.0,1.0,0.0,0.0,4.0,4.0,0.0,91.0,0.8791208791208791,0.0,1.0
brauer2006apes,sandra,f,focal_participant,dorien,f,competitor,chimpanzee,sandra_dorien,soc-dif,4.0,96.0,1.0,0.0,0.0,1.0,7.0,0.0,120.0,0.8,0.0,1.0
brauer2006apes,dorien,f,focal_participant,sandra,f,competitor,chimpanzee,dorien_sandra,soc-dif,3.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,74.0,0.0,1.0,1.0
brauer2006apes,dorien,f,focal_participant,sandra,f,competitor,chimpanzee,dorien_sandra,soc-sam,0.0,0.0,0.0,6.0,1.0,0.0,3.0,5.0,108.0,0.0,1.0,0.0
brauer2006apes,sandra,f,focal_participant,dorien,f,competitor,chimpanzee,sandra_dorien,soc-sam,0.0,57.0,1.0,0.0,0.0,6.0,1.0,1.0,81.0,0.7037037037037037,0.0,0.0
brauer2006apes,dorien,f,focal_participant,sandra,f,competitor,chimpanzee,dorien_sandra,nosoc-sam,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,88.0,0.0,1.0,0.0
brauer2006apes,dorien,f,focal_participant,sandra,f,competitor,chimpanzee,dorien_sandra,nosoc-dif,1.0,25.0,1.0,2.0,1.0,0.0,8.0,0.0,79.0,0.31645569620253167,1.0,1.0
brauer2006apes,robert,m,focal_participant,gertrudia,f,competitor,chimpanzee,robert_gertrudia,nosoc-sam,0.0,96.0,1.0,0.0,0.0,0.0,0.0,8.0,96.0,1.0,0.0,0.0
brauer2006apes,robert,m,focal_participant,gertrudia,f,competitor,chimpanzee,robert_gertrudia,nosoc-dif,0.0,64.0,1.0,0.0,1.0,0.0,0.0,8.0,80.0,0.8,0.0,0.0
brauer2006apes,gertrudia,f,focal_participant,robert,m,competitor,chimpanzee,gertrudia_robert,soc-dif,12.0,27.0,1.0,0.0,1.0,8.0,0.0,0.0,100.0,0.27,0.0,1.0
brauer2006apes,robert,m,focal_participant,gertrudia,f,competitor,chimpanzee,robert_gertrudia,soc-dif,0.0,90.0,1.0,0.0,1.0,0.0,2.0,6.0,92.0,0.9782608695652174,0.0,0.0
brauer2006apes,gertrudia,f,focal_participant,robert,m,competitor,chimpanzee,gertrudia_robert,soc-sam,7.0,21.0,1.0,0.0,1.0,8.0,0.0,0.0,88.0,0.23863636363636365,0.0,1.0
brauer2006apes,robert,m,focal_participant,gertrudia,f,competitor,chimpanzee,robert_gertrudia,soc-sam,0.0,83.0,1.0,0.0,0.0,0.0,0.0,8.0,96.0,0.8645833333333334,0.0,0.0
brauer2006apes,gertrudia,f,focal_participant,robert,m,competitor,chimpanzee,gertrudia_robert,nosoc-sam,7.0,14.0,1.0,0.0,1.0,8.0,0.0,0.0,118.0,0.11864406779661017,0.0,1.0
brauer2006apes,gertrudia,f,focal_participant,robert,m,competitor,chimpanzee,gertrudia_robert,nosoc-dif,7.0,14.0,1.0,0.0,1.0,8.0,0.0,0.0,94.0,0.14893617021276595,0.0,1.0
brauer2006apes,frodo,m,focal_participant,fraukje,f,competitor,chimpanzee,frodo_fraukje,soc-dif,5.0,13.0,1.0,3.0,1.0,0.0,8.0,0.0,82.0,0.15853658536585366,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,frodo,m,competitor,chimpanzee,fraukje_frodo,soc-dif,15.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,97.0,0.0,0.0,1.0
brauer2006apes,frodo,m,focal_participant,fraukje,f,competitor,chimpanzee,frodo_fraukje,soc-sam,4.0,54.0,1.0,5.0,1.0,0.0,8.0,0.0,94.0,0.574468085106383,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,frodo,m,competitor,chimpanzee,fraukje_frodo,soc-sam,7.0,29.0,1.0,0.0,1.0,5.0,1.0,2.0,104.0,0.27884615384615385,0.0,1.0
brauer2006apes,frodo,m,focal_participant,fraukje,f,competitor,chimpanzee,frodo_fraukje,nosoc-sam,0.0,70.0,1.0,2.0,0.0,0.0,1.0,7.0,76.0,0.9210526315789473,1.0,0.0
brauer2006apes,frodo,m,focal_participant,fraukje,f,competitor,chimpanzee,frodo_fraukje,nosoc-dif,1.0,66.0,1.0,4.0,0.0,0.0,3.0,5.0,87.0,0.7586206896551724,1.0,1.0
brauer2006apes,fraukje,f,focal_participant,frodo,m,competitor,chimpanzee,fraukje_frodo,nosoc-dif,7.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,93.0,0.0,0.0,1.0
brauer2006apes,fraukje,f,focal_participant,frodo,m,competitor,chimpanzee,fraukje_frodo,nosoc-sam,6.0,35.0,1.0,2.0,1.0,4.0,0.0,4.0,102.0,0.3431372549019608,1.0,1.0
brauer2006apes,jahaga,f,focal_participant,robert,m,competitor,chimpanzee,jahaga_robert,nosoc-sam,0.0,106.0,1.0,0.0,0.0,0.0,0.0,8.0,106.0,1.0,0.0,0.0
brauer2006apes,jahaga,f,focal_participant,robert,m,competitor,chimpanzee,jahaga_robert,nosoc-dif,2.0,66.0,1.0,0.0,0.0,0.0,1.0,7.0,78.0,0.8461538461538461,0.0,1.0
brauer2006apes,robert,m,focal_participant,jahaga,f,competitor,chimpanzee,robert_jahaga,nosoc-sam,0.0,75.0,1.0,0.0,0.0,0.0,0.0,8.0,84.0,0.8928571428571429,0.0,0.0
brauer2006apes,robert,m,focal_participant,jahaga,f,competitor,chimpanzee,robert_jahaga,nosoc-dif,2.0,62.0,1.0,1.0,0.0,0.0,6.0,2.0,82.0,0.7560975609756098,1.0,1.0
brauer2006apes,robert,m,focal_participant,jahaga,f,competitor,chimpanzee,robert_jahaga,soc-dif,0.0,89.0,1.0,0.0,0.0,0.0,0.0,8.0,89.0,1.0,0.0,0.0
brauer2006apes,jahaga,f,focal_participant,robert,m,competitor,chimpanzee,jahaga_robert,soc-dif,7.0,31.0,1.0,1.0,1.0,1.0,6.0,1.0,93.0,0.3333333333333333,1.0,1.0
brauer2006apes,jahaga,f,focal_participant,robert,m,competitor,chimpanzee,jahaga_robert,soc-sam,8.0,18.0,1.0,1.0,1.0,0.0,8.0,0.0,80.0,0.225,1.0,1.0
brauer2006apes,robert,m,focal_participant,jahaga,f,competitor,chimpanzee,robert_jahaga,soc-sam,0.0,85.0,1.0,0.0,0.0,0.0,0.0,8.0,85.0,1.0,0.0,0.0
brauer2006apes,natascha,f,focal_participant,jahaga,f,competitor,chimpanzee,natascha_jahaga,nosoc-dif,1.0,75.0,1.0,0.0,0.0,0.0,6.0,2.0,95.0,0.7894736842105263,0.0,1.0
brauer2006apes,natascha,f,focal_participant,jahaga,f,competitor,chimpanzee,natascha_jahaga,nosoc-sam,0.0,68.0,1.0,0.0,0.0,0.0,0.0,8.0,84.0,0.8095238095238095,0.0,0.0
brauer2006apes,jahaga,f,focal_participant,natascha,f,competitor,chimpanzee,jahaga_natascha,nosoc-dif,6.0,16.0,1.0,1.0,0.0,6.0,2.0,0.0,74.0,0.21621621621621623,1.0,1.0
brauer2006apes,jahaga,f,focal_participant,natascha,f,competitor,chimpanzee,jahaga_natascha,nosoc-sam,10.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,80.0,0.0,0.0,1.0
brauer2006apes,jahaga,f,focal_participant,natascha,f,competitor,chimpanzee,jahaga_natascha,soc-dif,14.0,7.0,1.0,1.0,1.0,8.0,0.0,0.0,96.0,0.07291666666666667,1.0,1.0
brauer2006apes,natascha,f,focal_participant,jahaga,f,competitor,chimpanzee,natascha_jahaga,soc-sam,0.0,94.0,1.0,0.0,0.0,0.0,0.0,8.0,94.0,1.0,0.0,0.0
brauer2006apes,natascha,f,focal_participant,jahaga,f,competitor,chimpanzee,natascha_jahaga,soc-dif,0.0,102.0,1.0,0.0,0.0,0.0,0.0,8.0,102.0,1.0,0.0,0.0
brauer2006apes,jahaga,f,focal_participant,natascha,f,competitor,chimpanzee,jahaga_natascha,soc-sam,12.0,0.0,0.0,2.0,1.0,7.0,1.0,0.0,86.0,0.0,1.0,1.0
brauer2006apes,patrick,m,focal_participant,corry,f,competitor,chimpanzee,patrick_corry,nosoc-sam,2.0,13.0,1.0,0.0,0.0,8.0,0.0,0.0,92.0,0.14130434782608695,0.0,1.0
brauer2006apes,patrick,m,focal_participant,corry,f,competitor,chimpanzee,patrick_corry,nosoc-dif,4.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,73.0,0.0684931506849315,0.0,1.0
brauer2006apes,corry,f,focal_participant,patrick,m,competitor,chimpanzee,corry_patrick,soc-sam,0.0,75.0,1.0,0.0,0.0,0.0,0.0,8.0,98.0,0.7653061224489796,0.0,0.0
brauer2006apes,patrick,m,focal_participant,corry,f,competitor,chimpanzee,patrick_corry,soc-sam,0.0,7.0,1.0,1.0,0.0,8.0,0.0,0.0,93.0,0.07526881720430108,1.0,0.0
brauer2006apes,patrick,m,focal_participant,corry,f,competitor,chimpanzee,patrick_corry,soc-dif,4.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,96.0,0.0,1.0,1.0
brauer2006apes,corry,f,focal_participant,patrick,m,competitor,chimpanzee,corry_patrick,soc-dif,7.0,10.0,1.0,0.0,0.0,7.0,0.0,1.0,90.0,0.1111111111111111,0.0,1.0
brauer2006apes,corry,f,focal_participant,patrick,m,competitor,chimpanzee,corry_patrick,nosoc-sam,0.0,23.0,1.0,0.0,0.0,4.0,4.0,0.0,73.0,0.3150684931506849,0.0,0.0
brauer2006apes,corry,f,focal_participant,patrick,m,competitor,chimpanzee,corry_patrick,nosoc-dif,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,72.0,0.0,0.0,0.0
brauer2006apes,toba,f,focal_participant,dunja,f,competitor,orangutan,toba_dunja,soc-sam,8.0,7.0,1.0,3.0,1.0,8.0,0.0,0.0,97.0,0.0721649484536082,1.0,1.0
brauer2006apes,toba,f,focal_participant,dunja,f,competitor,orangutan,toba_dunja,soc-dif,3.0,9.0,1.0,3.0,0.0,8.0,0.0,0.0,92.0,0.0978260869565217,1.0,1.0
brauer2006apes,dunja,f,focal_participant,toba,f,competitor,orangutan,dunja_toba,soc-sam,4.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,95.0,0.0,0.0,1.0
brauer2006apes,dunja,f,focal_participant,toba,f,competitor,orangutan,dunja_toba,soc-dif,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,103.0,0.0,0.0,0.0
brauer2006apes,toba,f,focal_participant,dunja,f,competitor,orangutan,toba_dunja,nosoc-sam,5.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,99.0,0.0,0.0,1.0
brauer2006apes,toba,f,focal_participant,dunja,f,competitor,orangutan,toba_dunja,nosoc-dif,2.0,17.0,1.0,2.0,1.0,8.0,0.0,0.0,95.0,0.178947368421053,1.0,1.0
brauer2006apes,dunja,f,focal_participant,toba,f,competitor,orangutan,dunja_toba,nosoc-dif,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,80.0,0.0,0.0,0.0
brauer2006apes,dunja,f,focal_participant,toba,f,competitor,orangutan,dunja_toba,nosoc-sam,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,73.0,0.0,0.0,1.0
brauer2006apes,dokana,f,focal_participant,bimbo,m,competitor,orangutan,dokana_bimbo,nosoc-sam,3.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,96.0,0.0,1.0,1.0
brauer2006apes,dokana,f,focal_participant,bimbo,m,competitor,orangutan,dokana_bimbo,nosoc-dif,7.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,102.0,0.0,1.0,1.0
brauer2006apes,bimbo,m,focal_participant,dokana,f,competitor,orangutan,bimbo_dokana,nosoc-dif,0.0,0.0,0.0,3.0,0.0,0.0,6.0,2.0,100.0,0.0,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,dokana,f,competitor,orangutan,bimbo_dokana,nosoc-sam,0.0,0.0,0.0,3.0,0.0,5.0,2.0,1.0,101.0,0.0,1.0,0.0
brauer2006apes,dokana,f,focal_participant,bimbo,m,competitor,orangutan,dokana_bimbo,soc-dif,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,88.0,0.0,1.0,1.0
brauer2006apes,bimbo,m,focal_participant,dokana,f,competitor,orangutan,bimbo_dokana,soc-dif,0.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,103.0,0.0,1.0,0.0
brauer2006apes,bimbo,m,focal_participant,dokana,f,competitor,orangutan,bimbo_dokana,soc-sam,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,99.0,0.0,1.0,0.0
brauer2006apes,dokana,f,focal_participant,bimbo,m,competitor,orangutan,dokana_bimbo,soc-sam,4.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,112.0,0.0,1.0,1.0
brauer2006apes,pini,f,focal_participant,padana,f,competitor,orangutan,pini_padana,nosoc-sam,4.0,42.0,1.0,1.0,0.0,7.0,1.0,0.0,95.0,0.442105263157895,1.0,1.0
brauer2006apes,pini,f,focal_participant,padana,f,competitor,orangutan,pini_padana,nosoc-dif,2.0,101.0,1.0,0.0,0.0,0.0,8.0,0.0,101.0,1.0,0.0,1.0
brauer2006apes,pini,f,focal_participant,padana,f,competitor,orangutan,pini_padana,soc-dif,6.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,97.0,0.0,0.0,1.0
brauer2006apes,padana,f,focal_participant,pini,f,competitor,orangutan,padana_pini,soc-dif,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,96.0,0.0,1.0,0.0
brauer2006apes,padana,f,focal_participant,pini,f,competitor,orangutan,padana_pini,soc-sam,4.0,7.0,1.0,1.0,0.0,5.0,3.0,0.0,90.0,0.0777777777777778,1.0,1.0
brauer2006apes,pini,f,focal_participant,padana,f,competitor,orangutan,pini_padana,soc-sam,0.0,53.0,1.0,0.0,0.0,1.0,6.0,1.0,78.0,0.67948717948718,0.0,0.0
brauer2006apes,padana,f,focal_participant,pini,f,competitor,orangutan,padana_pini,nosoc-dif,2.0,55.0,1.0,0.0,0.0,3.0,5.0,0.0,86.0,0.63953488372093,0.0,1.0
brauer2006apes,padana,f,focal_participant,pini,f,competitor,orangutan,padana_pini,nosoc-sam,0.0,81.0,1.0,0.0,0.0,1.0,7.0,0.0,85.0,0.952941176470588,0.0,0.0
brauer2006apes,dokana,f,focal_participant,toba,f,competitor,orangutan,dokana_toba,nosoc-sam,2.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,108.0,0.0,1.0,1.0
brauer2006apes,dokana,f,focal_participant,toba,f,competitor,orangutan,dokana_toba,nosoc-dif,1.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,103.0,0.0,1.0,1.0
brauer2006apes,toba,f,focal_participant,dokana,f,competitor,orangutan,toba_dokana,soc-sam,0.0,17.0,1.0,0.0,0.0,8.0,0.0,0.0,86.0,0.197674418604651,0.0,0.0
brauer2006apes,dokana,f,focal_participant,toba,f,competitor,orangutan,dokana_toba,soc-dif,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,94.0,0.0,0.0,0.0
brauer2006apes,toba,f,focal_participant,dokana,f,competitor,orangutan,toba_dokana,soc-dif,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,60.0,0.0,0.0,0.0
brauer2006apes,dokana,f,focal_participant,toba,f,competitor,orangutan,dokana_toba,soc-sam,3.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,30.0,0.0,0.0,1.0
brauer2006apes,toba,f,focal_participant,dokana,f,competitor,orangutan,toba_dokana,nosoc-dif,6.0,22.0,1.0,1.0,0.0,7.0,1.0,0.0,83.0,0.265060240963855,1.0,1.0
brauer2006apes,toba,f,focal_participant,dokana,f,competitor,orangutan,toba_dokana,nosoc-sam,4.0,28.0,1.0,1.0,0.0,7.0,1.0,0.0,93.0,0.301075268817204,1.0,1.0
brauer2006apes,dunja,f,focal_participant,walter,m,competitor,orangutan,dunja_walter,soc-sam,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,87.0,0.0,0.0,1.0
brauer2006apes,walter,m,focal_participant,dunja,f,competitor,orangutan,walter_dunja,soc-dif,1.0,16.0,1.0,0.0,0.0,6.0,1.0,1.0,94.0,0.170212765957447,0.0,1.0
brauer2006apes,dunja,f,focal_participant,walter,m,competitor,orangutan,dunja_walter,soc-dif,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,96.0,0.0,0.0,1.0
brauer2006apes,walter,m,focal_participant,dunja,f,competitor,orangutan,walter_dunja,soc-sam,0.0,99.0,1.0,0.0,0.0,0.0,2.0,6.0,102.0,0.970588235294118,0.0,0.0
brauer2006apes,walter,m,focal_participant,dunja,f,competitor,orangutan,walter_dunja,nosoc-sam,0.0,67.0,1.0,0.0,0.0,2.0,2.0,4.0,93.0,0.720430107526882,0.0,0.0
brauer2006apes,walter,m,focal_participant,dunja,f,competitor,orangutan,walter_dunja,nosoc-dif,0.0,79.0,1.0,0.0,0.0,3.0,3.0,2.0,97.0,0.814432989690722,0.0,0.0
brauer2006apes,dunja,f,focal_participant,walter,m,competitor,orangutan,dunja_walter,nosoc-sam,2.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,88.0,0.0,0.0,1.0
brauer2006apes,dunja,f,focal_participant,walter,m,competitor,orangutan,dunja_walter,nosoc-dif,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,94.0,0.0,1.0,1.0
brauer2006apes,bimbo,m,focal_participant,padana,f,competitor,orangutan,bimbo_padana,nosoc-sam,0.0,21.0,1.0,0.0,0.0,4.0,4.0,0.0,81.0,0.259259259259259,0.0,0.0
brauer2006apes,bimbo,m,focal_participant,padana,f,competitor,orangutan,bimbo_padana,nosoc-dif,0.0,106.0,1.0,0.0,0.0,0.0,8.0,0.0,106.0,1.0,0.0,0.0
brauer2006apes,bimbo,m,focal_participant,padana,f,competitor,orangutan,bimbo_padana,soc-sam,0.0,85.0,1.0,0.0,0.0,0.0,8.0,0.0,85.0,1.0,0.0,0.0
brauer2006apes,padana,f,focal_participant,bimbo,m,competitor,orangutan,padana_bimbo,soc-dif,2.0,7.0,1.0,0.0,0.0,3.0,5.0,0.0,88.0,0.0795454545454545,0.0,1.0
brauer2006apes,padana,f,focal_participant,bimbo,m,competitor,orangutan,padana_bimbo,soc-sam,0.0,28.0,1.0,0.0,0.0,3.0,5.0,0.0,99.0,0.282828282828283,0.0,0.0
brauer2006apes,bimbo,m,focal_participant,padana,f,competitor,orangutan,bimbo_padana,soc-dif,1.0,86.0,0.0,0.0,0.0,1.0,7.0,0.0,92.0,0.934782608695652,0.0,1.0
brauer2006apes,padana,f,focal_participant,bimbo,m,competitor,orangutan,padana_bimbo,soc-sam,3.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,100.0,0.0,1.0,1.0
brauer2006apes,padana,f,focal_participant,bimbo,m,competitor,orangutan,padana_bimbo,nosoc-dif,2.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,114.0,0.0,0.0,1.0
brauer2006apes,toba,f,focal_participant,padana,f,competitor,orangutan,toba_padana,soc-dif,0.0,85.0,1.0,0.0,0.0,3.0,5.0,0.0,89.0,0.955056179775281,0.0,0.0
brauer2006apes,toba,f,focal_participant,padana,f,competitor,orangutan,toba_padana,soc-sam,0.0,92.0,1.0,0.0,0.0,3.0,5.0,0.0,92.0,1.0,0.0,0.0
brauer2006apes,padana,f,focal_participant,toba,f,competitor,orangutan,padana_toba,soc-dif,3.0,26.0,1.0,1.0,0.0,2.0,6.0,0.0,88.0,0.295454545454545,1.0,1.0
brauer2006apes,padana,f,focal_participant,toba,f,competitor,orangutan,padana_toba,soc-sam,4.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,79.0,0.0,0.0,1.0
brauer2006apes,toba,f,focal_participant,padana,f,competitor,orangutan,toba_padana,nosoc-sam,0.0,95.0,1.0,0.0,0.0,5.0,3.0,0.0,100.0,0.95,0.0,0.0
brauer2006apes,toba,f,focal_participant,padana,f,competitor,orangutan,toba_padana,nosoc-dif,0.0,32.0,1.0,0.0,0.0,6.0,2.0,0.0,90.0,0.355555555555556,0.0,0.0
brauer2006apes,padana,f,focal_participant,toba,f,competitor,orangutan,padana_toba,nosoc-dif,3.0,18.0,1.0,0.0,0.0,5.0,3.0,0.0,100.0,0.18,0.0,1.0
brauer2006apes,padana,f,focal_participant,toba,f,competitor,orangutan,padana_toba,nosoc-sam,2.0,6.0,1.0,1.0,0.0,4.0,4.0,0.0,100.0,0.06,1.0,1.0
brauer2006apes,dokana,f,focal_participant,dunja,f,competitor,orangutan,dokana_dunja,nosoc-dif,0.0,32.0,1.0,0.0,0.0,7.0,1.0,0.0,104.0,0.307692307692308,0.0,0.0
