study_id,participant,sex,species,session,trial,condition,start_time_in_seconds,end_time_in_seconds,point_duration_in_seconds,hand,eye_contact,point_direction,grape_position,correct,object_received,experimenter
halina2018goal,sandra,f,chimpanzee,2,1,motivational,33,36,3,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,42,45,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,46,50,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,54,57,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,58,65,7,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,69,72,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,73,75,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,78,81,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,1,motivational,86,91,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,2,motivational,22,22,0,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,2,motivational,29,33,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,2,motivational,37,39,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,2,2,motivational,40,43,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,2,motivational,47,54,7,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,2,motivational,58,60,2,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,2,2,motivational,61,62,1,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,2,2,motivational,64,64,0,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,2,2,motivational,66,66,0,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,2,3,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,5,6,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,13,15,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,15,16,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,17,20,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,23,28,5,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,31,32,1,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,35,39,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,44,52,8,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,3,1,motivational,57,61,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,3,2,motivational,50,67,17,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,3,2,motivational,72,73,1,right_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,3,2,motivational,80,82,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,3,2,motivational,92,93,1,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,3,2,motivational,101,109,8,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,1,motivational,3,3,0,right_handed_point,no_eye_contact_during_point,point_directed_left,right,point_not_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,1,motivational,15,16,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,1,motivational,27,31,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,1,motivational,37,44,7,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,1,motivational,47,58,11,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,1,motivational,63,75,12,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,11,12,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,13,14,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,15,16,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,16,19,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,31,33,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,33,36,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,36,37,1,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,38,40,2,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,43,44,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,53,59,6,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,68,72,4,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,73,73,0,right_handed_point,no_eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,76,79,3,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,4,2,motivational,90,97,7,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,grape_received,3
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,9,15,6,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,16,19,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,21,25,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,25,27,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,87,92,5,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,93,95,2,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,102,102,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,103,103,0,right_handed_point,no_eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,104,104,0,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,113,114,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,1,successful_look,117,120,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,2,successful_look,1,1,0,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,2,successful_look,13,15,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,2,successful_look,19,23,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,2,successful_look,69,73,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,2,successful_look,73,74,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,2,successful_look,75,76,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,1,2,successful_look,83,87,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,1,successful_look,6,7,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,1,successful_look,13,16,3,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,1,successful_look,18,19,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,1,successful_look,23,25,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,1,successful_look,27,29,2,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,1,successful_look,42,43,1,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,1,successful_look,58,62,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,1,successful_look,66,73,7,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,1,successful_look,78,82,4,right_handed_point,eye_contact_during_point,point_directed_right,right,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,2,successful_look,6,7,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,2,successful_look,9,10,1,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,2,successful_look,28,30,2,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,2,successful_look,41,41,0,right_handed_point,eye_contact_during_point,point_directed_right,left,point_not_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,2,successful_look,44,46,2,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,2,successful_look,63,64,1,left_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,2,successful_look,90,95,5,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,2,successful_look,96,100,4,right_handed_point,eye_contact_during_point,point_directed_left,left,point_directed_at_grape,no_reward,1
halina2018goal,sandra,f,chimpanzee,2,2,successful_look,114,117,3,right_handed_point,eye_contact_during_point,point_directed_to_center,left,point_not_directed_at_grape,no_reward,1
