study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,chimp_dyad_stooge_focal,session,trial,trial_drop,trial_do_code,trial_do_code_explained,species_subgroup,test_session_date_sequence,session_day_stooge,session_day_focal_participant,condition,condition_type,tool_occlusion,help_option,stooges_first_reach,stooge_reaches_for_when_nail remove,position_focal_reach_stooge,focal_participant_gives,reach_stooge_when_focal_participant_push,latency_sec,session_abort,drop_criterion
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,1,1,1.0,stooge_did_not_reach,b,26,54,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,2,1,1.0,stooge_did_not_reach,b,26,54,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,3,1,1.0,stooge_did_not_reach,b,26,54,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,4,1,1.0,stooge_did_not_reach,b,26,54,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,5,1,1.0,stooge_did_not_reach,b,26,54,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,6,1,10.0,session_aborted,b,26,54,27,weak_test,need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,7,1,10.0,session_aborted,b,26,54,27,weak_test,need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,8,1,10.0,session_aborted,b,26,54,27,weak_test,need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,1,1,10.0,session_aborted,b,26,54,27,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,2,1,10.0,session_aborted,b,26,54,27,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,3,1,10.0,session_aborted,b,26,54,27,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,03,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,6,4,1,10.0,session_aborted,b,26,54,27,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,1,1,2.0,stooge_reached_but_subject_did_not_approach_panel,b,27,55,27,weak_cont,no_need,yes_weak,,reach_for_irr,,,no_response,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,2,1,1.0,stooge_did_not_reach,b,27,55,27,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,3,1,1.0,stooge_did_not_reach,b,27,55,27,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,4,1,1.0,stooge_did_not_reach,b,27,55,27,weak_cont,no_need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,1,1,1.0,stooge_did_not_reach,b,27,55,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,2,1,1.0,stooge_did_not_reach,b,27,55,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,3,1,1.0,stooge_did_not_reach,b,27,55,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,4,1,1.0,stooge_did_not_reach,b,27,55,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,5,1,1.0,stooge_did_not_reach,b,27,55,27,weak_test,need,yes_weak,,no_reach,no_reach,,no_response,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,6,1,10.0,session_aborted,b,27,55,27,weak_test,need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,7,1,10.0,session_aborted,b,27,55,27,weak_test,need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,8,1,10.0,session_aborted,b,27,55,27,weak_test,need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,1,1,10.0,session_aborted,b,27,55,27,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,2,1,10.0,session_aborted,b,27,55,27,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,3,1,10.0,session_aborted,b,27,55,27,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,06,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,6,4,1,10.0,session_aborted,b,27,55,27,weak_cont,no_need,yes_weak,,,,,,,,yes,1.0
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,1,0,,,b,28,56,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,3.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,2,0,,,b,28,56,27,weak_cont,no_need,yes_weak,,reach_for_rel,reach_for_rel,front_panel,gives_irr,reach_for_rel,1.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,3,0,,,b,28,56,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,3.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,4,0,,,b,28,56,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,1.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,1,0,,,b,28,56,27,weak_test,need,yes_weak,helping,reach_for_rel,reach_for_rel,front_panel,gives_irr,,2.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,2,0,,,b,28,56,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,2.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,3,0,,,b,28,56,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,5.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,4,0,,,b,28,56,27,weak_test,need,yes_weak,helping,reach_for_rel,reach_for_rel,front_panel,gives_rel,,4.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,5,0,,,b,28,56,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,,3.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,6,0,,,b,28,56,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,5.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,7,0,,,b,28,56,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,3.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,8,0,,,b,28,56,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,2.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,1,0,,,b,28,56,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,,2.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,2,0,,,b,28,56,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,3.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,3,0,,,b,28,56,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,,3.0,no,
hepach2020help,2015,01,15,alex,17.0,m,focal_participant,jahaga,26,f,stooge,chimpanzee,alex_jahaga,jahaga_alex,7,4,0,,,b,28,56,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,1.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,1,0,,,b,29,57,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,,3.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,2,0,,,b,29,57,27,weak_cont,no_need,yes_weak,,reach_for_rel,reach_for_rel,front_panel,gives_irr,,2.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,3,0,,,b,29,57,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,,2.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,4,0,,,b,29,57,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,14.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,1,0,,,b,29,57,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,,3.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,2,0,,,b,29,57,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,,1.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,3,1,2.0,stooge_reached_but_subject_did_not_approach_panel,b,29,57,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,side_panel,no_response,,,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,4,0,,,b,29,57,27,weak_test,need,yes_weak,helping,reach_for_rel,reach_for_rel,front_panel,gives_rel,,7.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,5,0,,,b,29,57,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,3.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,6,0,,,b,29,57,27,weak_test,need,yes_weak,helping,reach_for_rel,reach_for_rel,front_panel,gives_rel,reach_for_rel,2.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,7,0,,,b,29,57,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,3.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,8,0,,,b,29,57,27,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,2.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,1,0,,,b,29,57,27,weak_cont,no_need,yes_weak,,reach_for_rel,reach_for_irr,front_panel,gives_rel,,1.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,2,0,,,b,29,57,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,,5.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,3,0,,,b,29,57,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_rel,reach_for_irr,3.0,no,
hepach2020help,2015,01,16,alexandra,19.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,alexandra_jahaga,jahaga_alexandra,7,4,0,,,b,29,57,27,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,3.0,no,
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,1,0,,,b,30,58,28,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,reach_for_irr,4.0,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,2,0,,,b,30,58,28,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,front_panel,gives_irr,,7.0,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,3,1,1.0,stooge_did_not_reach,b,30,58,28,weak_cont,no_need,yes_weak,,no_reach,no_reach,front_panel,no_response,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,4,1,1.0,stooge_did_not_reach,b,30,58,28,weak_cont,no_need,yes_weak,,no_reach,no_reach,front_panel,no_response,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,1,1,1.0,stooge_did_not_reach,b,30,58,28,weak_test,need,yes_weak,,no_reach,no_reach,front_panel,no_response,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,2,1,1.0,stooge_did_not_reach,b,30,58,28,weak_test,need,yes_weak,,no_reach,no_reach,front_panel,no_response,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,3,1,1.0,stooge_did_not_reach,b,30,58,28,weak_test,need,yes_weak,,no_reach,no_reach,front_panel,no_response,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,4,0,,,b,30,58,28,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,3.0,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,5,0,,,b,30,58,28,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_irr,,3.0,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,6,0,,,b,30,58,28,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,front_panel,gives_rel,,9.0,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,7,1,1.0,stooge_did_not_reach,b,30,58,28,weak_test,need,yes_weak,,no_reach,no_reach,,,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,8,1,1.0,stooge_did_not_reach,b,30,58,28,weak_test,need,yes_weak,,no_reach,no_reach,,,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,1,1,10.0,session_aborted,b,30,58,28,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,2,1,10.0,session_aborted,b,30,58,28,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,3,1,10.0,session_aborted,b,30,58,28,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,17,frederike,45.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,frederike_jahaga,jahaga_fredericke,7,4,1,10.0,session_aborted,b,30,58,28,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,1,0,,,b,31,59,28,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_rel,front_panel,give_irr,,2.0,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,2,1,2.0,stooge_reached_but_subject_did_not_approach_panel,b,31,59,28,weak_cont,no_need,yes_weak,,reach_for_rel,,,no_response,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,3,1,1.0,stooge_did_not_reach,b,31,59,28,weak_cont,no_need,yes_weak,,no_reach,no_reach,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,4,1,1.0,stooge_did_not_reach,b,31,59,28,weak_cont,no_need,yes_weak,,no_reach,no_reach,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,1,1,1.0,stooge_did_not_reach,b,31,59,28,weak_test,need,yes_weak,,no_reach,no_reach,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,2,1,1.0,stooge_did_not_reach,b,31,59,28,weak_test,need,yes_weak,,no_reach,no_reach,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,3,1,1.0,stooge_did_not_reach,b,31,59,28,weak_test,need,yes_weak,,no_reach,no_reach,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,4,1,1.0,stooge_did_not_reach,b,31,59,28,weak_test,need,yes_weak,,no_reach,no_reach,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,5,1,1.0,stooge_did_not_reach,b,31,59,28,weak_test,need,yes_weak,,no_reach,no_reach,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,6,1,10.0,session_aborted,b,31,59,28,weak_test,need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,7,1,10.0,session_aborted,b,31,59,28,weak_test,need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,8,1,10.0,session_aborted,b,31,59,28,weak_test,need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,1,1,10.0,session_aborted,b,31,59,28,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,2,1,10.0,session_aborted,b,31,59,28,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,3,1,10.0,session_aborted,b,31,59,28,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,18,daza,33.0,f,focal_participant,jahaga,26,f,stooge,chimpanzee,daza_jahaga,jahaga_daza,7,4,1,10.0,session_aborted,b,31,59,28,weak_cont,no_need,yes_weak,,,,,,,,yes,3.0
hepach2020help,2015,01,19,jeudi,,f,focal_participant,jahaga,26,f,stooge,chimpanzee,jeudi_jahaga,jahaga_jeudi,7,1,0,,,b,32,60,33,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,,no_response,,,yes,1.0
hepach2020help,2015,01,19,jeudi,,f,focal_participant,jahaga,26,f,stooge,chimpanzee,jeudi_jahaga,jahaga_jeudi,7,2,0,,,b,32,60,33,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,,no_response,,,yes,1.0
hepach2020help,2015,01,19,jeudi,,f,focal_participant,jahaga,26,f,stooge,chimpanzee,jeudi_jahaga,jahaga_jeudi,7,3,0,,,b,32,60,33,weak_cont,no_need,yes_weak,,reach_for_irr,reach_for_irr,,no_response,,,yes,1.0
hepach2020help,2015,01,19,jeudi,,f,focal_participant,jahaga,26,f,stooge,chimpanzee,jeudi_jahaga,jahaga_jeudi,7,4,0,,,b,32,60,33,weak_cont,no_need,yes_weak,,reach_for_rel,reach_for_rel,,no_response,,,yes,1.0
hepach2020help,2015,01,19,jeudi,,f,focal_participant,jahaga,26,f,stooge,chimpanzee,jeudi_jahaga,jahaga_jeudi,7,1,1,1.0,stooge_did_not_reach,b,32,60,33,weak_test,need,yes_weak,,no_reach,no_reach,,,,,yes,1.0
hepach2020help,2015,01,19,jeudi,,f,focal_participant,jahaga,26,f,stooge,chimpanzee,jeudi_jahaga,jahaga_jeudi,7,2,0,,,b,32,60,33,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,,no_response,,,yes,1.0
hepach2020help,2015,01,19,jeudi,,f,focal_participant,jahaga,26,f,stooge,chimpanzee,jeudi_jahaga,jahaga_jeudi,7,3,0,,,b,32,60,33,weak_test,need,yes_weak,helping,reach_for_irr,reach_for_rel,,give_irr,,29.0,yes,1.0
hepach2020help,2015,01,19,jeudi,,f,focal_participant,jahaga,26,f,stooge,chimpanzee,jeudi_jahaga,jahaga_jeudi,7,4,0,,,b,32,60,33,weak_test,need,yes_weak,paternalism,reach_for_irr,reach_for_irr,,give_rel,,6.0,yes,1.0
