study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,phase,session,trial,food_in_non_social,position_5_rewards_in_social,position_1_reward_in_social,choice_focal_participant_right,choice_focal_participant_left,latency_open_door_right,latency_open_door_left,pull_latency_focal_participant_right,pull_latency_focal_participant_left,get_focal_participant_right,get_focal_participant_left
sanchez2017chimpanzees,2,2015,12,16,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,6,5,3.0,free_exterior_side,roped_interior_side,non_social,non_social,2.4,2.76,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,16,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,6,6,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.44,1.12,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,16,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,6,7,3.0,roped_interior_side,free_exterior_side,social,non_social,0.88,0.92,2.8,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2015,12,16,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,6,8,3.0,free_exterior_side,roped_interior_side,non_social,non_social,2.24,1,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,17,frodo,22,m,focal_participant_left,sandra,22,f,focal_participant_right,chimpanzee,frodo_sandra,3,7,1,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.92,0.92,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,17,frodo,22,m,focal_participant_left,sandra,22,f,focal_participant_right,chimpanzee,frodo_sandra,3,7,2,5.0,roped_interior_side,free_exterior_side,non_social,non_social,8.76,0.84,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,17,frodo,22,m,focal_participant_left,sandra,22,f,focal_participant_right,chimpanzee,frodo_sandra,3,7,3,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.72,0.8,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,17,frodo,22,m,focal_participant_left,sandra,22,f,focal_participant_right,chimpanzee,frodo_sandra,3,7,4,5.0,roped_interior_side,free_exterior_side,non_social,non_social,0.88,1.12,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,17,frodo,22,m,focal_participant_left,sandra,22,f,focal_participant_right,chimpanzee,frodo_sandra,3,7,5,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.8,3.24,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,17,frodo,22,m,focal_participant_left,sandra,22,f,focal_participant_right,chimpanzee,frodo_sandra,3,7,6,5.0,roped_interior_side,free_exterior_side,non_social,non_social,2.12,0.88,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,17,frodo,22,m,focal_participant_left,sandra,22,f,focal_participant_right,chimpanzee,frodo_sandra,3,7,7,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.44,3.04,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,17,frodo,22,m,focal_participant_left,sandra,22,f,focal_participant_right,chimpanzee,frodo_sandra,3,7,8,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.88,0.92,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,18,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,8,1,3.0,free_exterior_side,roped_interior_side,non_social,non_social,2.12,0.76,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,18,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,8,2,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.76,0.4,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,18,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,8,3,3.0,roped_interior_side,free_exterior_side,non_social,non_social,1.44,0.56,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,18,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,8,4,3.0,roped_interior_side,free_exterior_side,non_social,non_social,2.84,0.64,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,18,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,8,5,3.0,free_exterior_side,roped_interior_side,non_social,non_social,2.56,0.12,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,18,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,8,6,3.0,roped_interior_side,free_exterior_side,non_social,non_social,2.08,0.44,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,18,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,8,7,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.84,1.64,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,18,sandra,22,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,sandra_frodo,3,8,8,3.0,roped_interior_side,free_exterior_side,non_social,non_social,3,1.36,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,11,28,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,1,1,1.0,roped_interior_side,free_exterior_side,non_social,social,1.36,0.28,no_pull,1.68,1.0,5.0
sanchez2017chimpanzees,2,2015,11,28,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,1,2,1.0,roped_interior_side,free_exterior_side,non_social,social,1.56,0.4,no_pull,2.28,1.0,5.0
sanchez2017chimpanzees,2,2015,11,28,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,1,3,1.0,free_exterior_side,roped_interior_side,non_social,non_social,5.52,0.72,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,11,28,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,1,4,1.0,roped_interior_side,free_exterior_side,non_social,social,5.56,0.36,no_pull,1.48,1.0,5.0
sanchez2017chimpanzees,2,2015,11,28,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,1,5,1.0,free_exterior_side,roped_interior_side,no_choice,social,door_not_opened,0.12,no_pull,1.4,0.0,1.0
sanchez2017chimpanzees,2,2015,11,28,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,1,6,1.0,free_exterior_side,roped_interior_side,non_social,social,0.8,1.12,no_pull,1.64,1.0,1.0
sanchez2017chimpanzees,2,2015,11,28,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,1,7,1.0,roped_interior_side,free_exterior_side,social,social,0.48,0.4,no_pull,1.2,1.0,5.0
sanchez2017chimpanzees,2,2015,11,28,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,1,8,1.0,free_exterior_side,roped_interior_side,social,social,0.96,0.44,1.08,1.88,5.0,1.0
sanchez2017chimpanzees,2,2015,11,29,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,2,1,5.0,roped_interior_side,free_exterior_side,social,non_social,0.24,2.16,1.44,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,29,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,2,2,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.2,1.04,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,29,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,2,3,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.56,1.64,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,29,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,2,4,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.6,0.64,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,29,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,2,5,5.0,roped_interior_side,free_exterior_side,social,non_social,0.52,door_not_opened,2.68,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,29,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,2,6,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.96,0.64,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,29,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,2,7,5.0,roped_interior_side,free_exterior_side,social,non_social,0.4,1.32,5.24,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,29,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,2,8,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.96,0.76,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,30,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,3,1,5.0,roped_interior_side,free_exterior_side,non_social,non_social,0.8,1.8,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,30,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,3,2,5.0,free_exterior_side,roped_interior_side,non_social,non_social,2.12,0.8,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,30,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,3,3,5.0,roped_interior_side,free_exterior_side,non_social,non_social,0.56,0.56,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,30,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,3,4,5.0,free_exterior_side,roped_interior_side,non_social,non_social,1.4,0.48,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,30,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,3,5,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.88,0.8,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,30,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,3,6,5.0,free_exterior_side,roped_interior_side,non_social,non_social,0.8,0.76,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,30,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,3,7,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.12,0.6,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,11,30,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,3,8,5.0,roped_interior_side,free_exterior_side,non_social,non_social,1.56,0.76,no_pull,no_pull,5.0,5.0
sanchez2017chimpanzees,2,2015,12,1,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,4,1,1.0,free_exterior_side,roped_interior_side,non_social,non_social,0.88,1.48,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,12,1,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,4,2,1.0,free_exterior_side,roped_interior_side,social,non_social,0.6,0.96,2.8,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,12,1,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,4,3,1.0,roped_interior_side,free_exterior_side,social,non_social,0.12,2.12,3.72,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,1,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,4,4,1.0,roped_interior_side,free_exterior_side,social,non_social,0.24,1.04,1.92,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,1,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,4,5,1.0,free_exterior_side,roped_interior_side,non_social,non_social,1.64,1.04,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,12,1,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,4,6,1.0,roped_interior_side,free_exterior_side,social,non_social,0.4,1.64,3,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,1,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,4,7,1.0,free_exterior_side,roped_interior_side,non_social,non_social,0.88,0.88,no_pull,no_pull,1.0,1.0
sanchez2017chimpanzees,2,2015,12,1,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,4,8,1.0,roped_interior_side,free_exterior_side,social,non_social,0.4,1.52,2.12,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,2,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,5,1,0.0,free_exterior_side,roped_interior_side,no_choice,social,door_not_opened,0.48,no_pull,4,0.0,1.0
sanchez2017chimpanzees,2,2015,12,2,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,5,2,0.0,free_exterior_side,roped_interior_side,social,social,9.96,0.64,no_pull,2.32,5.0,1.0
sanchez2017chimpanzees,2,2015,12,2,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,5,3,0.0,free_exterior_side,roped_interior_side,social,social,7.24,0.64,no_pull,2.96,5.0,1.0
sanchez2017chimpanzees,2,2015,12,2,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,5,4,0.0,free_exterior_side,roped_interior_side,social,social,8.12,0.92,no_pull,2.04,5.0,1.0
sanchez2017chimpanzees,2,2015,12,2,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,5,5,0.0,roped_interior_side,free_exterior_side,social,social,8.12,0.36,no_pull,3.16,1.0,5.0
sanchez2017chimpanzees,2,2015,12,2,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,5,6,0.0,roped_interior_side,free_exterior_side,social,social,6.48,0.72,no_pull,1.92,1.0,5.0
sanchez2017chimpanzees,2,2015,12,2,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,5,7,0.0,roped_interior_side,free_exterior_side,social,social,2.36,0.44,4.72,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,2,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,5,8,0.0,roped_interior_side,free_exterior_side,social,social,3.2,0.6,4.56,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,4,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,6,1,0.0,free_exterior_side,roped_interior_side,social,social,1.32,6.52,1.44,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,12,4,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,6,2,0.0,roped_interior_side,free_exterior_side,social,no_choice,0.12,door_not_opened,2.24,no_pull,5.0,0.0
sanchez2017chimpanzees,2,2015,12,4,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,6,3,0.0,roped_interior_side,free_exterior_side,social,social,0.32,6.44,1.64,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,4,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,6,4,0.0,roped_interior_side,free_exterior_side,social,social,0.12,1,1.8,1.72,5.0,1.0
sanchez2017chimpanzees,2,2015,12,4,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,6,5,0.0,roped_interior_side,free_exterior_side,social,social,0.12,0.36,2.68,no_pull,5.0,1.0
sanchez2017chimpanzees,2,2015,12,4,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,6,6,0.0,free_exterior_side,roped_interior_side,social,non_social,10.48,1.48,no_pull,no_pull,0.0,0.0
sanchez2017chimpanzees,2,2015,12,4,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,6,7,0.0,free_exterior_side,roped_interior_side,social,social,0.96,6.56,1.36,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,12,4,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,6,8,0.0,free_exterior_side,roped_interior_side,social,social,0.8,5.48,1.48,no_pull,1.0,5.0
sanchez2017chimpanzees,2,2015,12,5,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,7,1,3.0,free_exterior_side,roped_interior_side,non_social,non_social,3.32,0.88,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,5,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,7,2,3.0,roped_interior_side,free_exterior_side,social,non_social,1.52,0.52,5,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2015,12,5,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,7,3,3.0,roped_interior_side,free_exterior_side,social,non_social,2.44,1.32,1.36,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2015,12,5,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,7,4,3.0,roped_interior_side,free_exterior_side,social,non_social,1.24,0.84,3.72,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2015,12,5,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,7,5,3.0,free_exterior_side,roped_interior_side,non_social,non_social,2.96,0.96,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,5,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,7,6,3.0,free_exterior_side,roped_interior_side,non_social,non_social,6.12,0.76,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,5,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,7,7,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.92,0.8,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,5,tai,13,f,focal_participant_left,frodo,22,m,focal_participant_right,chimpanzee,tai_frodo,2,7,8,3.0,roped_interior_side,free_exterior_side,social,non_social,0.8,1.28,4.04,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2015,12,9,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,8,1,3.0,free_exterior_side,roped_interior_side,non_social,no_choice,0.76,door_not_opened,no_pull,no_pull,3.0,0.0
sanchez2017chimpanzees,2,2015,12,9,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,8,2,3.0,roped_interior_side,free_exterior_side,non_social,no_choice,0.52,door_not_opened,no_pull,no_pull,3.0,0.0
sanchez2017chimpanzees,2,2015,12,9,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,8,3,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.96,0.72,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,9,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,8,4,3.0,free_exterior_side,roped_interior_side,non_social,non_social,1.28,1.12,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,9,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,8,5,3.0,free_exterior_side,roped_interior_side,non_social,non_social,0.52,1.52,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,9,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,8,6,3.0,roped_interior_side,free_exterior_side,social,non_social,0.16,0.92,2.2,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2015,12,9,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,8,7,3.0,roped_interior_side,free_exterior_side,non_social,non_social,1.08,1.24,no_pull,no_pull,3.0,3.0
sanchez2017chimpanzees,2,2015,12,9,frodo,22,m,focal_participant_left,tai,13,f,focal_participant_right,chimpanzee,frodo_tai,2,8,8,3.0,roped_interior_side,free_exterior_side,social,non_social,0.68,1,2.92,no_pull,5.0,3.0
sanchez2017chimpanzees,2,2015,11,29,kofi,10,m,focal_participant_left,kara,10,f,focal_participant_right,chimpanzee,kofi_kara,3,1,1,1.0,free_exterior_side,roped_interior_side,non_social,social,6.52,2.24,no_pull,1.76,0.0,0.0
sanchez2017chimpanzees,2,2015,11,29,kofi,10,m,focal_participant_left,kara,10,f,focal_participant_right,chimpanzee,kofi_kara,3,1,2,1.0,free_exterior_side,roped_interior_side,social,social,5.68,1.12,no_pull,2.64,5.0,1.0
sanchez2017chimpanzees,2,2015,11,29,kofi,10,m,focal_participant_left,kara,10,f,focal_participant_right,chimpanzee,kofi_kara,3,1,3,1.0,roped_interior_side,free_exterior_side,social,social,0.16,0.32,no_pull,1.72,1.0,5.0
sanchez2017chimpanzees,2,2015,11,29,kofi,10,m,focal_participant_left,kara,10,f,focal_participant_right,chimpanzee,kofi_kara,3,1,4,1.0,free_exterior_side,roped_interior_side,non_social,non_social,9.72,1.44,no_pull,no_pull,1.0,1.0
