study_id,experiment_name,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,phase,session,trial,condition,pull,focal_participant_left_pull_latency,focal_participant_right_pull_latency,get_4,get_1,minimum_latency_to_pull,pull_binomial
sanchez2017chimpanzees,1a,2014,11,8,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,1,4,social_dilemma,lome,1.08,no_pull,frodo,lome,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,8,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,1,5,social_dilemma,lome,1.96,no_pull,frodo,lome,1.96,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,8,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,1,6,social_dilemma,lome,2.32,no_pull,frodo,lome,2.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,8,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,1,7,competition,lome,2.6,no_pull,lome,frodo,2.6,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,8,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,1,8,competition,lome,1.08,no_pull,lome,frodo,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,9,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,2,1,competition,both,1.32,1.08,lome,frodo,1.08,both_pull
sanchez2017chimpanzees,1a,2014,11,9,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,2,2,competition,lome,no_pull,3.12,lome,frodo,3.12,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,9,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,2,3,social_dilemma,lome,no_pull,1.44,frodo,lome,1.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,9,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,2,4,social_dilemma,lome,no_pull,1,frodo,lome,1,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,9,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,2,5,competition,both,1.64,1.68,frodo,lome,1.64,both_pull
sanchez2017chimpanzees,1a,2014,11,9,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,2,6,social_dilemma,lome,no_pull,1.44,frodo,lome,1.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,9,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,2,7,social_dilemma,lome,no_pull,2.52,frodo,lome,2.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,9,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,2,8,competition,lome,no_pull,1.48,lome,frodo,1.48,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,10,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,3,1,social_dilemma,lome,1.4,no_pull,frodo,lome,1.4,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,10,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,3,2,social_dilemma,lome,1.32,no_pull,frodo,lome,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,10,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,3,3,competition,lome,1.68,no_pull,lome,frodo,1.68,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,10,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,3,4,competition,lome,0.84,no_pull,lome,frodo,0.84,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,10,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,3,5,competition,lome,0.88,no_pull,lome,frodo,0.88,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,10,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,3,6,competition,frodo,no_pull,2,frodo,lome,2,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,10,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,3,7,social_dilemma,lome,2.04,no_pull,frodo,lome,2.04,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,10,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,3,8,social_dilemma,none,no_pull,2.56,lome,frodo,2.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,11,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,4,1,competition,lome,no_pull,0.88,lome,frodo,0.88,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,11,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,4,2,social_dilemma,lome,no_pull,1.48,frodo,lome,1.48,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,11,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,4,3,competition,lome,no_pull,0.96,lome,frodo,0.96,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,11,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,4,4,social_dilemma,lome,no_pull,1.44,frodo,lome,1.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,11,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,4,5,competition,frodo,1.44,no_pull,frodo,lome,1.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,11,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,4,6,competition,frodo,1.32,no_pull,frodo,lome,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,11,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,4,7,social_dilemma,both,3.68,4.12,lome,frodo,3.68,both_pull
sanchez2017chimpanzees,1a,2014,11,11,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,4,8,social_dilemma,lome,no_pull,1,frodo,lome,1,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,13,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,5,1,social_dilemma,lome,1.08,no_pull,frodo,lome,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,13,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,5,2,social_dilemma,lome,1.12,no_pull,frodo,lome,1.12,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,13,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,5,3,competition,lome,1.04,no_pull,lome,frodo,1.04,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,13,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,5,4,social_dilemma,lome,2.4,no_pull,frodo,lome,2.4,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,13,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,5,5,social_dilemma,both,7.56,7.32,lome,frodo,7.32,both_pull
sanchez2017chimpanzees,1a,2014,11,13,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,5,6,competition,lome,0.88,no_pull,lome,frodo,0.88,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,13,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,5,7,competition,lome,1.08,no_pull,lome,frodo,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,13,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,5,8,competition,lome,0.84,no_pull,lome,frodo,0.84,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,14,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,6,1,social_dilemma,lome,no_pull,4.04,frodo,lome,4.04,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,14,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,6,2,competition,lome,no_pull,0.84,lome,frodo,0.84,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,14,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,6,3,competition,lome,no_pull,0.72,lome,frodo,0.72,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,14,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,6,4,social_dilemma,both,11.28,11.32,nobody,nobody,11.28,both_pull
sanchez2017chimpanzees,1a,2014,11,14,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,6,5,social_dilemma,frodo,5.52,no_pull,lome,frodo,5.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,14,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,6,6,competition,lome,no_pull,2.92,lome,frodo,2.92,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,14,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,6,7,competition,both,2.52,2.4,frodo,lome,2.4,both_pull
sanchez2017chimpanzees,1a,2014,11,14,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,6,8,social_dilemma,frodo,1.76,no_pull,lome,frodo,1.76,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,15,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,7,1,competition,lome,0.84,no_pull,lome,frodo,0.84,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,15,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,7,2,social_dilemma,both,3.56,14.24,frodo,lome,3.56,both_pull
sanchez2017chimpanzees,1a,2014,11,15,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,7,3,competition,lome,1.08,no_pull,lome,frodo,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,15,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,7,4,social_dilemma,frodo,no_pull,1.88,lome,frodo,1.88,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,15,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,7,5,social_dilemma,frodo,no_pull,1.56,lome,frodo,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,15,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,7,6,social_dilemma,frodo,no_pull,2.36,lome,frodo,2.36,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,15,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,7,7,competition,lome,2,no_pull,lome,frodo,2,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,15,lome,13,m,focal_participant_left,frodo,20,m,focal_participant_right,chimpanzee,lome_frodo,male,1,7,8,competition,both,1.04,1.44,lome,frodo,1.04,both_pull
sanchez2017chimpanzees,1a,2014,11,17,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,8,1,competition,lome,no_pull,2.68,lome,frodo,2.68,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,8,2,social_dilemma,both,6.12,6,frodo,lome,6,both_pull
sanchez2017chimpanzees,1a,2014,11,17,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,8,3,social_dilemma,both,4.04,3.52,frodo,lome,3.52,both_pull
sanchez2017chimpanzees,1a,2014,11,17,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,8,4,social_dilemma,both,1.56,1.76,frodo,lome,1.56,both_pull
sanchez2017chimpanzees,1a,2014,11,17,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,8,5,competition,frodo,1.32,no_pull,frodo,lome,1.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,8,6,social_dilemma,frodo,1.56,no_pull,lome,frodo,1.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,8,7,competition,lome,no_pull,1.08,lome,frodo,1.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,17,frodo,20,m,focal_participant_left,lome,13,m,focal_participant_right,chimpanzee,frodo_lome,male,1,8,8,competition,frodo,1.36,no_pull,frodo,lome,1.36,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,1,1,social_dilemma,both,4.08,4.4,koffi,lobo,4.08,both_pull
sanchez2017chimpanzees,1a,2014,11,26,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,1,2,social_dilemma,koffi,1.16,no_pull,koffi,lobo,1.16,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,1,3,competition,both,1.4,1.44,lobo,koffi,1.4,both_pull
sanchez2017chimpanzees,1a,2014,11,26,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,1,4,social_dilemma,koffi,4.32,no_pull,lobo,koffi,4.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,1,5,social_dilemma,koffi,4.72,no_pull,lobo,koffi,4.72,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,1,6,competition,both,1.04,0.92,nobody,nobody,0.92,both_pull
sanchez2017chimpanzees,1a,2014,11,26,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,1,7,competition,lobo,no_pull,2.16,lobo,koffi,2.16,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,26,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,1,8,competition,lobo,no_pull,0.68,lobo,koffi,0.68,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,28,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,2,1,social_dilemma,koffi,no_pull,3.44,lobo,koffi,3.44,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,28,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,2,2,competition,lobo,8.24,no_pull,lobo,koffi,8.24,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,28,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,2,3,competition,lobo,2.08,no_pull,lobo,koffi,2.08,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,28,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,2,4,social_dilemma,lobo,1.2,no_pull,koffi,lobo,1.2,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,28,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,2,5,social_dilemma,lobo,2.52,no_pull,koffi,lobo,2.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,28,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,2,6,competition,lobo,0.84,no_pull,lobo,koffi,0.84,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,28,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,2,7,competition,lobo,1.6,no_pull,lobo,koffi,1.6,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,28,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,2,8,social_dilemma,koffi,no_pull,11.04,lobo,koffi,11.04,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,3,1,competition,lobo,no_pull,1.84,lobo,koffi,1.84,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,3,2,social_dilemma,lobo,no_pull,1.48,koffi,lobo,1.48,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,3,3,competition,lobo,no_pull,1.76,lobo,koffi,1.76,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,3,4,social_dilemma,lobo,no_pull,2.28,koffi,lobo,2.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,3,5,social_dilemma,lobo,no_pull,2.52,koffi,lobo,2.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,3,6,social_dilemma,lobo,no_pull,1.52,koffi,lobo,1.52,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,3,7,competition,lobo,no_pull,0.64,lobo,koffi,0.64,both_did_not_pull
sanchez2017chimpanzees,1a,2014,11,29,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,3,8,competition,lobo,no_pull,3.24,lobo,koffi,3.24,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,4,1,competition,lobo,1.8,no_pull,lobo,koffi,1.8,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,4,2,social_dilemma,koffi,no_pull,16.64,lobo,koffi,16.64,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,4,3,social_dilemma,koffi,no_pull,4.2,lobo,koffi,4.2,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,4,4,social_dilemma,lobo,7.48,no_pull,koffi,lobo,7.48,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,4,5,competition,lobo,2.56,no_pull,lobo,koffi,2.56,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,4,6,social_dilemma,koffi,no_pull,9.88,lobo,koffi,9.88,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,4,7,competition,lobo,1.76,no_pull,lobo,koffi,1.76,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,1,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,4,8,competition,lobo,2.04,no_pull,lobo,koffi,2.04,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,2,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,5,1,competition,lobo,no_pull,2.16,lobo,koffi,2.16,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,2,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,5,2,competition,lobo,no_pull,2.28,lobo,koffi,2.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,2,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,5,3,competition,lobo,no_pull,1.68,lobo,koffi,1.68,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,2,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,5,4,social_dilemma,koffi,7.36,no_pull,lobo,koffi,7.36,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,2,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,5,5,competition,lobo,no_pull,1.96,lobo,koffi,1.96,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,2,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,5,6,social_dilemma,koffi,5.84,no_pull,lobo,koffi,5.84,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,2,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,5,7,social_dilemma,koffi,6.28,no_pull,lobo,koffi,6.28,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,2,kofi,9,m,focal_participant_left,lobo,10,m,focal_participant_right,chimpanzee,kofi_lobo,male,2,5,8,social_dilemma,koffi,6.32,no_pull,lobo,koffi,6.32,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,2,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,6,1,competition,lobo,4.04,no_pull,lobo,koffi,4.04,both_did_not_pull
sanchez2017chimpanzees,1a,2014,12,3,lobo,10,m,focal_participant_left,kofi,9,m,focal_participant_right,chimpanzee,lobo_kofi,male,2,6,2,social_dilemma,koffi,no_pull,3.52,lobo,koffi,3.52,both_did_not_pull
