study_id,participant,age_in_years,sex,species,timestamp,fixationduration,aoiids,aoinames,fixmark,fixmarknew,stimuliname,picnumb,fixationpointx,fixationpointy
muhlenbeck2017cultural,suaq,4,m,orangutan,8908.0,450.0,0.0,content,,,fixation_banane.jpg,,544.0,295.0
muhlenbeck2017cultural,suaq,4,m,orangutan,9357.0,283.0,26.0,aoi_47,False,False,47.jpg,47.0,619.0,302.0
muhlenbeck2017cultural,suaq,4,m,orangutan,9641.0,350.0,25.0,aoi_47_m,True,True,47.jpg,47.0,243.0,380.0
muhlenbeck2017cultural,suaq,4,m,orangutan,9990.0,966.0,25.0,aoi_47_m,True,True,47.jpg,47.0,218.0,338.0
muhlenbeck2017cultural,suaq,4,m,orangutan,10956.0,666.0,0.0,content,,,47.jpg,47.0,-254.0,251.0
muhlenbeck2017cultural,suaq,4,m,orangutan,11623.0,100.0,0.0,content,,,47.jpg,47.0,-71.0,551.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13455.0,83.0,0.0,content,,,2.jpg,2.0,1242.0,606.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13655.0,17.0,0.0,content,,,2.jpg,2.0,1526.0,559.0
muhlenbeck2017cultural,suaq,4,m,orangutan,14088.0,17.0,0.0,content,,,2.jpg,2.0,1718.0,552.0
muhlenbeck2017cultural,suaq,4,m,orangutan,15320.0,83.0,0.0,content,,,2.jpg,2.0,1359.0,200.0
muhlenbeck2017cultural,suaq,4,m,orangutan,15404.0,500.0,6.0,aoi_2_m,True,True,2.jpg,2.0,654.0,417.0
muhlenbeck2017cultural,suaq,4,m,orangutan,15903.0,583.0,0.0,content,,,fixation_banane.jpg,,546.0,333.0
muhlenbeck2017cultural,suaq,4,m,orangutan,16486.0,283.0,16.0,aoi_36,False,False,36.jpg,36.0,648.0,302.0
muhlenbeck2017cultural,suaq,4,m,orangutan,16769.0,416.0,15.0,aoi_36_m,True,True,36.jpg,36.0,245.0,375.0
muhlenbeck2017cultural,suaq,4,m,orangutan,17186.0,966.0,15.0,aoi_36_m,True,True,36.jpg,36.0,254.0,327.0
muhlenbeck2017cultural,suaq,4,m,orangutan,19801.0,367.0,9.0,aoi_27,False,,27.jpg,27.0,368.0,401.0
muhlenbeck2017cultural,suaq,4,m,orangutan,20167.0,433.0,10.0,aoi_27_m,True,,27.jpg,27.0,524.0,395.0
muhlenbeck2017cultural,suaq,4,m,orangutan,20600.0,883.0,10.0,aoi_27_m,True,,27.jpg,27.0,533.0,475.0
muhlenbeck2017cultural,suaq,4,m,orangutan,21483.0,600.0,10.0,aoi_27_m,True,True,27.jpg,27.0,641.0,472.0
muhlenbeck2017cultural,suaq,4,m,orangutan,22083.0,550.0,10.0,aoi_27_m,True,True,27.jpg,27.0,637.0,418.0
muhlenbeck2017cultural,suaq,4,m,orangutan,27179.0,117.0,4.0,aoi_19_m,True,,19.jpg,19.0,552.0,254.0
muhlenbeck2017cultural,suaq,4,m,orangutan,27296.0,183.0,4.0,aoi_19_m,True,True,19.jpg,19.0,640.0,286.0
muhlenbeck2017cultural,suaq,4,m,orangutan,27479.0,150.0,4.0,aoi_19_m,True,,19.jpg,19.0,562.0,313.0
muhlenbeck2017cultural,suaq,4,m,orangutan,27629.0,200.0,4.0,aoi_19_m,True,,19.jpg,19.0,503.0,336.0
muhlenbeck2017cultural,suaq,4,m,orangutan,27829.0,117.0,4.0,aoi_19_m,True,,19.jpg,19.0,587.0,353.0
muhlenbeck2017cultural,suaq,4,m,orangutan,27945.0,316.0,3.0,aoi_19,False,False,19.jpg,19.0,231.0,387.0
muhlenbeck2017cultural,suaq,4,m,orangutan,52480.0,133.0,0.0,content,,,38.jpg,38.0,934.0,474.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49.0,16.0,0.0,content,,,no media,,1804.0,915.0
muhlenbeck2017cultural,suaq,4,m,orangutan,1213.0,183.0,0.0,content,,,no media,,350.0,384.0
muhlenbeck2017cultural,suaq,4,m,orangutan,1396.0,300.0,0.0,content,,,fixation_banane.jpg,,159.0,343.0
muhlenbeck2017cultural,suaq,4,m,orangutan,1696.0,300.0,0.0,content,,,fixation_banane.jpg,,410.0,347.0
muhlenbeck2017cultural,suaq,4,m,orangutan,5712.0,281.0,9.0,aoi_18,False,,18.jpg,18.0,419.0,402.0
muhlenbeck2017cultural,suaq,4,m,orangutan,5993.0,883.0,10.0,aoi_18_m,True,True,18.jpg,18.0,644.0,403.0
muhlenbeck2017cultural,suaq,4,m,orangutan,6876.0,566.0,9.0,aoi_18,False,,18.jpg,18.0,291.0,406.0
muhlenbeck2017cultural,suaq,4,m,orangutan,7442.0,616.0,0.0,content,,,18.jpg,18.0,122.0,702.0
muhlenbeck2017cultural,suaq,4,m,orangutan,8058.0,350.0,0.0,content,,,18.jpg,18.0,-493.0,591.0
muhlenbeck2017cultural,suaq,4,m,orangutan,8408.0,466.0,0.0,content,,,18.jpg,18.0,-472.0,496.0
muhlenbeck2017cultural,suaq,4,m,orangutan,8875.0,183.0,0.0,content,,,fixation_banane.jpg,,-376.0,531.0
muhlenbeck2017cultural,suaq,4,m,orangutan,9058.0,633.0,1.0,aoi_10,False,,10.jpg,10.0,368.0,333.0
muhlenbeck2017cultural,suaq,4,m,orangutan,9691.0,416.0,1.0,aoi_10,False,,10.jpg,10.0,281.0,295.0
muhlenbeck2017cultural,suaq,4,m,orangutan,10107.0,483.0,0.0,content,,,10.jpg,10.0,-223.0,247.0
muhlenbeck2017cultural,suaq,4,m,orangutan,10590.0,683.0,0.0,content,,,10.jpg,10.0,-147.0,34.0
muhlenbeck2017cultural,suaq,4,m,orangutan,11273.0,300.0,0.0,content,,,10.jpg,10.0,-201.0,-107.0
muhlenbeck2017cultural,suaq,4,m,orangutan,12489.0,83.0,0.0,content,,,fixation_banane.jpg,,266.0,249.0
muhlenbeck2017cultural,suaq,4,m,orangutan,12572.0,366.0,0.0,content,,,fixation_banane.jpg,,403.0,351.0
muhlenbeck2017cultural,suaq,4,m,orangutan,12939.0,516.0,8.0,aoi_17_m,True,,17.jpg,17.0,668.0,380.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13455.0,316.0,7.0,aoi_17,False,False,17.jpg,17.0,255.0,361.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13771.0,150.0,0.0,content,,,17.jpg,17.0,-1419.0,117.0
muhlenbeck2017cultural,suaq,4,m,orangutan,30511.0,17.0,0.0,content,,,13.jpg,13.0,387.0,652.0
muhlenbeck2017cultural,suaq,4,m,orangutan,30977.0,33.0,0.0,content,,,13.jpg,13.0,1365.0,480.0
muhlenbeck2017cultural,suaq,4,m,orangutan,33342.0,100.0,0.0,content,,,fixation_banane.jpg,,1353.0,964.0
muhlenbeck2017cultural,suaq,4,m,orangutan,33608.0,84.0,0.0,content,,,fixation_banane.jpg,,976.0,911.0
muhlenbeck2017cultural,suaq,4,m,orangutan,33692.0,166.0,0.0,content,,,fixation_banane.jpg,,865.0,941.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35025.0,83.0,0.0,content,,,57.jpg,57.0,775.0,1001.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35108.0,133.0,0.0,content,,,57.jpg,57.0,793.0,964.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35241.0,100.0,0.0,content,,,57.jpg,57.0,760.0,939.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35541.0,100.0,0.0,content,,,57.jpg,57.0,735.0,1005.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35641.0,100.0,0.0,content,,,57.jpg,57.0,790.0,947.0
muhlenbeck2017cultural,suaq,4,m,orangutan,4.0,221.0,0.0,content,,,no media,,1199.0,641.0
muhlenbeck2017cultural,suaq,4,m,orangutan,221.0,250.0,0.0,content,,,no media,,1120.0,704.0
muhlenbeck2017cultural,suaq,4,m,orangutan,471.0,217.0,0.0,content,,,no media,,1067.0,699.0
muhlenbeck2017cultural,suaq,4,m,orangutan,687.0,100.0,0.0,content,,,no media,,805.0,358.0
muhlenbeck2017cultural,suaq,4,m,orangutan,5068.0,266.0,0.0,content,,,fixation_banane.jpg,,563.0,784.0
muhlenbeck2017cultural,suaq,4,m,orangutan,5950.0,849.0,0.0,content,,,58.jpg,58.0,505.0,779.0
muhlenbeck2017cultural,suaq,4,m,orangutan,6800.0,200.0,0.0,content,,,58.jpg,58.0,725.0,758.0
muhlenbeck2017cultural,suaq,4,m,orangutan,7000.0,416.0,0.0,content,,,58.jpg,58.0,811.0,771.0
muhlenbeck2017cultural,suaq,4,m,orangutan,7416.0,333.0,0.0,content,,,58.jpg,58.0,468.0,856.0
muhlenbeck2017cultural,suaq,4,m,orangutan,8116.0,50.0,0.0,content,,,58.jpg,58.0,185.0,806.0
muhlenbeck2017cultural,suaq,4,m,orangutan,8299.0,17.0,0.0,content,,,58.jpg,58.0,767.0,832.0
muhlenbeck2017cultural,suaq,4,m,orangutan,9864.0,116.0,0.0,content,,,50.jpg,50.0,720.0,785.0
muhlenbeck2017cultural,suaq,4,m,orangutan,9981.0,250.0,0.0,content,,,50.jpg,50.0,671.0,762.0
muhlenbeck2017cultural,suaq,4,m,orangutan,10231.0,366.0,0.0,content,,,50.jpg,50.0,804.0,764.0
muhlenbeck2017cultural,suaq,4,m,orangutan,10597.0,783.0,0.0,content,,,50.jpg,50.0,746.0,767.0
muhlenbeck2017cultural,suaq,4,m,orangutan,11380.0,683.0,0.0,content,,,50.jpg,50.0,492.0,809.0
muhlenbeck2017cultural,suaq,4,m,orangutan,12063.0,233.0,0.0,content,,,50.jpg,50.0,864.0,744.0
muhlenbeck2017cultural,suaq,4,m,orangutan,12296.0,233.0,0.0,content,,,50.jpg,50.0,901.0,754.0
muhlenbeck2017cultural,suaq,4,m,orangutan,12529.0,166.0,0.0,content,,,50.jpg,50.0,864.0,728.0
muhlenbeck2017cultural,suaq,4,m,orangutan,12696.0,250.0,0.0,content,,,50.jpg,50.0,688.0,696.0
muhlenbeck2017cultural,suaq,4,m,orangutan,12946.0,117.0,0.0,content,,,fixation_banane.jpg,,699.0,742.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13062.0,100.0,0.0,content,,,fixation_banane.jpg,,715.0,787.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13162.0,100.0,0.0,content,,,fixation_banane.jpg,,690.0,721.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13262.0,233.0,0.0,content,,,22.jpg,22.0,696.0,758.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13495.0,167.0,0.0,content,,,22.jpg,22.0,674.0,698.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13662.0,433.0,0.0,content,,,22.jpg,22.0,855.0,665.0
muhlenbeck2017cultural,suaq,4,m,orangutan,14095.0,283.0,0.0,content,,,22.jpg,22.0,508.0,747.0
muhlenbeck2017cultural,suaq,4,m,orangutan,14495.0,83.0,0.0,content,,,22.jpg,22.0,538.0,695.0
muhlenbeck2017cultural,suaq,4,m,orangutan,14578.0,117.0,0.0,content,,,22.jpg,22.0,593.0,651.0
muhlenbeck2017cultural,suaq,4,m,orangutan,14695.0,250.0,0.0,content,,,22.jpg,22.0,627.0,678.0
muhlenbeck2017cultural,suaq,4,m,orangutan,14945.0,216.0,0.0,content,,,22.jpg,22.0,560.0,667.0
muhlenbeck2017cultural,suaq,4,m,orangutan,15161.0,133.0,0.0,content,,,22.jpg,22.0,637.0,679.0
muhlenbeck2017cultural,suaq,4,m,orangutan,15294.0,167.0,0.0,content,,,22.jpg,22.0,481.0,663.0
muhlenbeck2017cultural,suaq,4,m,orangutan,15461.0,533.0,0.0,content,,,22.jpg,22.0,613.0,685.0
muhlenbeck2017cultural,suaq,4,m,orangutan,15994.0,450.0,0.0,content,,,22.jpg,22.0,92.0,823.0
muhlenbeck2017cultural,suaq,4,m,orangutan,16444.0,350.0,0.0,content,,,fixation_banane.jpg,,141.0,742.0
muhlenbeck2017cultural,suaq,4,m,orangutan,16793.0,150.0,0.0,content,,,15.jpg,15.0,1231.0,723.0
muhlenbeck2017cultural,suaq,4,m,orangutan,16943.0,117.0,0.0,content,,,15.jpg,15.0,1150.0,586.0
muhlenbeck2017cultural,suaq,4,m,orangutan,18226.0,83.0,0.0,content,,,15.jpg,15.0,853.0,678.0
muhlenbeck2017cultural,suaq,4,m,orangutan,18309.0,583.0,0.0,content,,,15.jpg,15.0,783.0,682.0
muhlenbeck2017cultural,suaq,4,m,orangutan,18892.0,150.0,0.0,content,,,15.jpg,15.0,904.0,705.0
muhlenbeck2017cultural,suaq,4,m,orangutan,19042.0,283.0,0.0,content,,,15.jpg,15.0,964.0,716.0
muhlenbeck2017cultural,suaq,4,m,orangutan,19325.0,100.0,0.0,content,,,15.jpg,15.0,1009.0,711.0
muhlenbeck2017cultural,suaq,4,m,orangutan,19425.0,350.0,0.0,content,,,15.jpg,15.0,915.0,707.0
muhlenbeck2017cultural,suaq,4,m,orangutan,19775.0,100.0,0.0,content,,,15.jpg,15.0,956.0,713.0
muhlenbeck2017cultural,suaq,4,m,orangutan,19875.0,117.0,0.0,content,,,fixation_banane.jpg,,907.0,679.0
muhlenbeck2017cultural,suaq,4,m,orangutan,22406.0,316.0,0.0,content,,,42.jpg,42.0,1188.0,711.0
muhlenbeck2017cultural,suaq,4,m,orangutan,23256.0,100.0,0.0,content,,,42.jpg,42.0,1215.0,710.0
muhlenbeck2017cultural,suaq,4,m,orangutan,23356.0,150.0,0.0,content,,,42.jpg,42.0,498.0,714.0
muhlenbeck2017cultural,suaq,4,m,orangutan,23506.0,366.0,0.0,content,,,42.jpg,42.0,638.0,737.0
muhlenbeck2017cultural,suaq,4,m,orangutan,23872.0,749.0,0.0,content,,,42.jpg,42.0,884.0,737.0
muhlenbeck2017cultural,suaq,4,m,orangutan,24621.0,616.0,0.0,content,,,fixation_banane.jpg,,249.0,-150.0
muhlenbeck2017cultural,suaq,4,m,orangutan,25238.0,166.0,0.0,content,,,20.jpg,20.0,152.0,-126.0
muhlenbeck2017cultural,suaq,4,m,orangutan,25571.0,150.0,0.0,content,,,20.jpg,20.0,57.0,-141.0
muhlenbeck2017cultural,suaq,4,m,orangutan,25837.0,500.0,0.0,content,,,20.jpg,20.0,82.0,-8.0
muhlenbeck2017cultural,suaq,4,m,orangutan,26337.0,183.0,0.0,content,,,20.jpg,20.0,57.0,-163.0
muhlenbeck2017cultural,suaq,4,m,orangutan,26953.0,83.0,0.0,content,,,20.jpg,20.0,698.0,-34.0
muhlenbeck2017cultural,suaq,4,m,orangutan,27037.0,216.0,6.0,aoi_20_m,True,,20.jpg,20.0,822.0,452.0
muhlenbeck2017cultural,suaq,4,m,orangutan,27253.0,366.0,0.0,content,,,20.jpg,20.0,1149.0,880.0
muhlenbeck2017cultural,suaq,4,m,orangutan,28536.0,316.0,30.0,aoi_60,False,,60.jpg,60.0,573.0,337.0
muhlenbeck2017cultural,suaq,4,m,orangutan,28852.0,183.0,30.0,aoi_60,False,,60.jpg,60.0,821.0,523.0
muhlenbeck2017cultural,suaq,4,m,orangutan,29035.0,366.0,0.0,content,,,60.jpg,60.0,1054.0,529.0
muhlenbeck2017cultural,suaq,4,m,orangutan,33216.0,100.0,10.0,aoi_25_m,True,,25.jpg,25.0,560.0,323.0
muhlenbeck2017cultural,suaq,4,m,orangutan,33316.0,133.0,10.0,aoi_25_m,True,,25.jpg,25.0,517.0,323.0
muhlenbeck2017cultural,suaq,4,m,orangutan,33566.0,183.0,10.0,aoi_25_m,True,True,25.jpg,25.0,635.0,341.0
muhlenbeck2017cultural,suaq,4,m,orangutan,33882.0,17.0,0.0,content,,,25.jpg,25.0,1154.0,526.0
muhlenbeck2017cultural,suaq,4,m,orangutan,34099.0,533.0,0.0,content,,,25.jpg,25.0,1089.0,555.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35531.0,150.0,0.0,content,,,fixation_banane.jpg,,910.0,617.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35681.0,266.0,21.0,aoi_46_m,True,,46.jpg,46.0,386.0,300.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35947.0,300.0,22.0,aoi_46,False,,46.jpg,46.0,541.0,309.0
muhlenbeck2017cultural,suaq,4,m,orangutan,36247.0,400.0,0.0,content,,,46.jpg,46.0,916.0,533.0
muhlenbeck2017cultural,suaq,4,m,orangutan,36647.0,117.0,22.0,aoi_46,False,,46.jpg,46.0,860.0,542.0
muhlenbeck2017cultural,suaq,4,m,orangutan,41860.0,416.0,2.0,aoi_11_m,True,,11.jpg,11.0,741.0,277.0
muhlenbeck2017cultural,suaq,4,m,orangutan,43792.0,1233.0,0.0,content,,,4.jpg,4.0,414.0,719.0
muhlenbeck2017cultural,suaq,4,m,orangutan,45025.0,583.0,0.0,content,,,4.jpg,4.0,675.0,688.0
muhlenbeck2017cultural,suaq,4,m,orangutan,45608.0,400.0,0.0,content,,,4.jpg,4.0,312.0,756.0
muhlenbeck2017cultural,suaq,4,m,orangutan,46008.0,483.0,0.0,content,,,fixation_banane.jpg,,16.0,798.0
muhlenbeck2017cultural,suaq,4,m,orangutan,46491.0,233.0,0.0,content,,,no media,,-123.0,913.0
muhlenbeck2017cultural,suaq,4,m,orangutan,46724.0,100.0,0.0,content,,,no media,,-12.0,913.0
muhlenbeck2017cultural,suaq,4,m,orangutan,46824.0,300.0,0.0,content,,,no media,,20.0,933.0
muhlenbeck2017cultural,suaq,4,m,orangutan,47124.0,350.0,0.0,content,,,56.jpg,56.0,104.0,789.0
muhlenbeck2017cultural,suaq,4,m,orangutan,47473.0,416.0,0.0,content,,,56.jpg,56.0,383.0,743.0
muhlenbeck2017cultural,suaq,4,m,orangutan,47890.0,533.0,0.0,content,,,56.jpg,56.0,781.0,682.0
muhlenbeck2017cultural,suaq,4,m,orangutan,48423.0,300.0,0.0,content,,,56.jpg,56.0,1023.0,707.0
muhlenbeck2017cultural,suaq,4,m,orangutan,48723.0,250.0,0.0,content,,,56.jpg,56.0,1149.0,706.0
muhlenbeck2017cultural,suaq,4,m,orangutan,48972.0,100.0,0.0,content,,,56.jpg,56.0,1317.0,746.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49072.0,183.0,0.0,content,,,56.jpg,56.0,818.0,743.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49255.0,133.0,0.0,content,,,56.jpg,56.0,779.0,748.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49389.0,233.0,0.0,content,,,56.jpg,56.0,1087.0,747.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49622.0,516.0,0.0,content,,,56.jpg,56.0,1100.0,710.0
muhlenbeck2017cultural,suaq,4,m,orangutan,50138.0,849.0,0.0,content,,,fixation_banane.jpg,,841.0,711.0
muhlenbeck2017cultural,suaq,4,m,orangutan,57134.0,183.0,0.0,content,,,fixation_banane.jpg,,707.0,722.0
muhlenbeck2017cultural,suaq,4,m,orangutan,57317.0,133.0,0.0,content,,,fixation_banane.jpg,,751.0,740.0
muhlenbeck2017cultural,suaq,4,m,orangutan,57450.0,133.0,0.0,content,,,fixation_banane.jpg,,578.0,722.0
muhlenbeck2017cultural,suaq,4,m,orangutan,46119.0,300.0,0.0,content,,,no media,,851.0,445.0
muhlenbeck2017cultural,suaq,4,m,orangutan,46419.0,366.0,0.0,content,,,49.jpg,49.0,699.0,-17.0
muhlenbeck2017cultural,suaq,4,m,orangutan,46785.0,117.0,23.0,aoi_49_m,True,,49.jpg,49.0,418.0,36.0
muhlenbeck2017cultural,suaq,4,m,orangutan,46902.0,117.0,0.0,aoi_49_m,True,,49.jpg,49.0,435.0,69.0
muhlenbeck2017cultural,suaq,4,m,orangutan,47018.0,566.0,23.0,aoi_49_m,True,,49.jpg,49.0,297.0,68.0
muhlenbeck2017cultural,suaq,4,m,orangutan,47585.0,217.0,0.0,content,,,49.jpg,49.0,73.0,-329.0
muhlenbeck2017cultural,suaq,4,m,orangutan,48351.0,366.0,23.0,aoi_49_m,True,True,49.jpg,49.0,244.0,395.0
muhlenbeck2017cultural,suaq,4,m,orangutan,48717.0,183.0,23.0,aoi_49_m,True,True,49.jpg,49.0,264.0,305.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49150.0,100.0,23.0,aoi_49_m,True,,49.jpg,49.0,367.0,323.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49250.0,150.0,24.0,aoi_49,False,False,49.jpg,49.0,658.0,480.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49400.0,316.0,0.0,content,,,fixation_banane.jpg,,720.0,464.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49717.0,200.0,0.0,content,,,fixation_banane.jpg,,597.0,300.0
muhlenbeck2017cultural,suaq,4,m,orangutan,49916.0,117.0,0.0,content,,,fixation_banane.jpg,,808.0,405.0
muhlenbeck2017cultural,suaq,4,m,orangutan,50316.0,17.0,0.0,content,,,3.jpg,3.0,1187.0,608.0
muhlenbeck2017cultural,suaq,4,m,orangutan,50566.0,150.0,16.0,aoi_3_m,True,,3.jpg,3.0,692.0,374.0
muhlenbeck2017cultural,suaq,4,m,orangutan,50866.0,583.0,16.0,aoi_3_m,True,,3.jpg,3.0,699.0,352.0
muhlenbeck2017cultural,suaq,4,m,orangutan,52615.0,350.0,0.0,content,,,3.jpg,3.0,1005.0,747.0
muhlenbeck2017cultural,suaq,4,m,orangutan,56712.0,100.0,0.0,content,,,fixation_banane.jpg,,825.0,702.0
muhlenbeck2017cultural,suaq,4,m,orangutan,56812.0,150.0,0.0,content,,,fixation_banane.jpg,,1205.0,699.0
muhlenbeck2017cultural,suaq,4,m,orangutan,16.0,316.0,0.0,content,,,no media,,854.0,801.0
muhlenbeck2017cultural,suaq,4,m,orangutan,316.0,533.0,0.0,content,,,no media,,776.0,899.0
muhlenbeck2017cultural,suaq,4,m,orangutan,849.0,650.0,0.0,content,,,fixation_banane.jpg,,681.0,731.0
muhlenbeck2017cultural,suaq,4,m,orangutan,1498.0,200.0,0.0,content,,,fixation_banane.jpg,,720.0,742.0
muhlenbeck2017cultural,suaq,4,m,orangutan,1698.0,283.0,0.0,content,,,fixation_banane.jpg,,771.0,739.0
muhlenbeck2017cultural,suaq,4,m,orangutan,5662.0,450.0,0.0,content,,,31.jpg,31.0,807.0,708.0
muhlenbeck2017cultural,suaq,4,m,orangutan,6112.0,433.0,10.0,aoi_31,False,False,31.jpg,31.0,684.0,435.0
muhlenbeck2017cultural,suaq,4,m,orangutan,6545.0,233.0,0.0,content,,,31.jpg,31.0,1105.0,536.0
muhlenbeck2017cultural,suaq,4,m,orangutan,6928.0,117.0,0.0,content,,,31.jpg,31.0,1272.0,614.0
muhlenbeck2017cultural,suaq,4,m,orangutan,7045.0,167.0,0.0,content,,,31.jpg,31.0,1219.0,609.0
muhlenbeck2017cultural,suaq,4,m,orangutan,8794.0,83.0,0.0,content,,,fixation_banane.jpg,,760.0,781.0
muhlenbeck2017cultural,suaq,4,m,orangutan,9960.0,117.0,14.0,aoi_44,False,False,44.jpg,44.0,633.0,415.0
muhlenbeck2017cultural,suaq,4,m,orangutan,10076.0,300.0,14.0,aoi_44,False,False,44.jpg,44.0,654.0,358.0
muhlenbeck2017cultural,suaq,4,m,orangutan,10376.0,366.0,13.0,aoi_44_m,True,,44.jpg,44.0,185.0,355.0
muhlenbeck2017cultural,suaq,4,m,orangutan,13740.0,200.0,0.0,content,,,59.jpg,59.0,1010.0,637.0
muhlenbeck2017cultural,suaq,4,m,orangutan,14556.0,100.0,28.0,aoi_59,False,,59.jpg,59.0,473.0,279.0
muhlenbeck2017cultural,suaq,4,m,orangutan,14657.0,333.0,27.0,aoi_59_m,True,,59.jpg,59.0,282.0,153.0
muhlenbeck2017cultural,suaq,4,m,orangutan,14990.0,283.0,27.0,aoi_59_m,True,,59.jpg,59.0,285.0,195.0
muhlenbeck2017cultural,suaq,4,m,orangutan,15273.0,500.0,27.0,aoi_59_m,True,True,59.jpg,59.0,263.0,102.0
muhlenbeck2017cultural,suaq,4,m,orangutan,15889.0,183.0,27.0,aoi_59_m,True,True,59.jpg,59.0,275.0,413.0
muhlenbeck2017cultural,suaq,4,m,orangutan,16072.0,117.0,0.0,content,,,fixation_banane.jpg,,217.0,-236.0
muhlenbeck2017cultural,suaq,4,m,orangutan,17022.0,183.0,4.0,aoi_16_m,True,,16.jpg,16.0,535.0,162.0
muhlenbeck2017cultural,suaq,4,m,orangutan,17205.0,266.0,4.0,aoi_16_m,True,,16.jpg,16.0,581.0,231.0
muhlenbeck2017cultural,suaq,4,m,orangutan,17471.0,200.0,4.0,aoi_16_m,True,True,16.jpg,16.0,697.0,173.0
muhlenbeck2017cultural,suaq,4,m,orangutan,17671.0,283.0,4.0,aoi_16_m,True,,16.jpg,16.0,571.0,199.0
muhlenbeck2017cultural,suaq,4,m,orangutan,17954.0,150.0,4.0,aoi_16_m,True,True,16.jpg,16.0,579.0,365.0
muhlenbeck2017cultural,suaq,4,m,orangutan,18104.0,483.0,4.0,aoi_16_m,True,,16.jpg,16.0,679.0,393.0
muhlenbeck2017cultural,suaq,4,m,orangutan,18587.0,117.0,0.0,content,,,16.jpg,16.0,641.0,630.0
muhlenbeck2017cultural,suaq,4,m,orangutan,28314.0,150.0,0.0,content,,,48.jpg,48.0,843.0,801.0
muhlenbeck2017cultural,suaq,4,m,orangutan,28464.0,316.0,0.0,content,,,48.jpg,48.0,584.0,787.0
muhlenbeck2017cultural,suaq,4,m,orangutan,28947.0,67.0,0.0,content,,,48.jpg,48.0,680.0,796.0
muhlenbeck2017cultural,suaq,4,m,orangutan,33628.0,450.0,0.0,content,,,26.jpg,26.0,-74.0,127.0
muhlenbeck2017cultural,suaq,4,m,orangutan,34077.0,333.0,0.0,content,,,26.jpg,26.0,-115.0,365.0
muhlenbeck2017cultural,suaq,4,m,orangutan,34411.0,283.0,0.0,content,,,26.jpg,26.0,-179.0,340.0
muhlenbeck2017cultural,suaq,4,m,orangutan,34694.0,200.0,0.0,content,,,26.jpg,26.0,-123.0,709.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35443.0,67.0,0.0,content,,,no media,,517.0,434.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35627.0,300.0,0.0,content,,,no media,,507.0,416.0
muhlenbeck2017cultural,suaq,4,m,orangutan,35926.0,200.0,0.0,content,,,no media,,371.0,766.0
muhlenbeck2017cultural,suaq,4,m,orangutan,36259.0,33.0,0.0,content,,,no media,,194.0,832.0
muhlenbeck2017cultural,suaq,4,m,orangutan,37009.0,117.0,11.0,aoi_40_m,True,,40.jpg,40.0,272.0,394.0
muhlenbeck2017cultural,suaq,4,m,orangutan,37242.0,583.0,11.0,aoi_40_m,True,,40.jpg,40.0,315.0,384.0
muhlenbeck2017cultural,suaq,4,m,orangutan,37975.0,17.0,11.0,aoi_40_m,True,,40.jpg,40.0,359.0,332.0
muhlenbeck2017cultural,suaq,4,m,orangutan,38092.0,33.0,11.0,aoi_40_m,True,,40.jpg,40.0,280.0,338.0
muhlenbeck2017cultural,suaq,4,m,orangutan,38658.0,83.0,11.0,aoi_40_m,True,,40.jpg,40.0,274.0,300.0
muhlenbeck2017cultural,suaq,4,m,orangutan,38741.0,150.0,11.0,aoi_40_m,True,,40.jpg,40.0,313.0,350.0
muhlenbeck2017cultural,suaq,4,m,orangutan,39258.0,33.0,11.0,aoi_40_m,True,,40.jpg,40.0,291.0,313.0
muhlenbeck2017cultural,suaq,4,m,orangutan,39541.0,17.0,0.0,content,,,fixation_banane.jpg,,403.0,387.0
muhlenbeck2017cultural,suaq,4,m,orangutan,39790.0,450.0,0.0,content,,,fixation_banane.jpg,,406.0,317.0
muhlenbeck2017cultural,suaq,4,m,orangutan,40407.0,83.0,2.0,aoi_1_m,True,True,1.jpg,1.0,674.0,325.0
