study_id,experiment,experiment_name,year,participant,age_in_years,sex,species,session,period,duration_occupied,item_eaten_or_tasted,latency_to_reach_or_touch,food_type,novel_food_type,food,rejecting_food,latency_60
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,6.64,1.0,0.8,normal,,apple,0.0,0.8
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,13.32,1.0,1.68,novel,artificial,brown marsh 2,0.0,1.68
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,3.16,1.0,1.44,normal,,apple,0.0,1.44
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,30.32,1.0,1.32,novel,artificial,brown baiser 2,0.0,1.32
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,4.8,1.0,1.0,normal,,apple,0.0,1.0
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,2.0,1.0,14.68,1.0,1.28,novel,artificial,yellow marsh 2,0.0,1.28
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,5.2,1.0,16.56,normal,,apple,0.0,16.56
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.72,1.0,111.44,novel,artificial,red mouse 1,0.0,111.44
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.64,0.0,5.64,normal,,apple,1.0,5.64
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.88,1.0,41.68,novel,artificial,green roll 1,,41.68
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,0.76,0.0,0.6,normal,,apple,1.0,0.6
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,0.84,1.0,67.44,novel,artificial,green mouse 1,0.0,67.44
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,0.88,0.0,5.08,normal,,apple,1.0,5.08
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,2.32,1.0,51.16,novel,artificial,red roll 1,0.0,51.16
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.48,0.0,0.72,normal,,apple,1.0,0.72
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.84,1.0,61.12,novel,artificial,red mouse 2,0.0,61.12
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.36,5.0,4.64,normal,,apple,5.0,4.64
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.08,1.0,39.96,novel,artificial,green roll 2,0.0,39.96
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.24,0.0,0.48,normal,,apple,1.0,0.48
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,0.76,1.0,49.92,novel,artificial,green mouse 2,0.0,49.92
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,2.56,2.0,5.2,normal,,apple,8.0,5.2
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,3.0,2.0,1.96,1.0,38.4,novel,artificial,red roll 2,0.0,38.4
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,5.52,0.0,1.04,normal,,apple,1.0,1.04
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,30.96,0.5,1.08,novel,natural,blue tree 1,0.5,1.08
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,0.88,0.0,1.2,normal,,apple,1.0,1.2
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,85.24,1.0,1.4,novel,natural,brown heart 1,0.0,1.4
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,10.28,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,17.64,0.0,0.76,novel,natural,brown tree 1,1.0,0.76
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,13.0,1.0,1.4,normal,,apple,0.0,1.4
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,43.44,1.0,0.68,novel,natural,blue heart 1,0.0,0.68
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,5.96,1.0,1.36,normal,,apple,0.0,1.36
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,35.8,1.0,0.92,novel,natural,blue tree 2,0.0,0.92
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,9.52,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,62.92,1.0,0.84,novel,natural,brown heart 2,0.0,0.84
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,6.88,1.0,1.08,normal,,apple,0.0,1.08
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,1.68,0.0,1.64,novel,natural,brown tree 2,1.0,1.64
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,14.92,1.0,1.36,normal,,apple,0.0,1.36
uher2008coherence,10,novel_food_test,2005,padana,7.0,f,orangutan,4.0,2.0,44.24,1.0,28.88,novel,natural,blue heart 2,0.0,28.88
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,3.2,1.0,1.84,normal,,apple,0.0,1.84
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,7.0,1.0,0.92,novel,natural,green star 1,0.0,0.92
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,4.68,1.0,1.04,normal,,apple,0.0,1.04
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,6.88,1.0,1.28,novel,natural,red bell 1,0.0,1.28
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,3.64,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,6.76,1.0,1.32,novel,natural,green bell 1,0.0,1.32
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,4.36,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,6.72,1.0,1.08,novel,natural,red star 1,0.0,1.08
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,5.52,1.0,1.32,normal,,apple,0.0,1.32
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,5.88,1.0,1.36,novel,natural,green star 2,0.0,1.36
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,4.64,1.0,1.04,normal,,apple,0.0,1.04
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,8.64,1.0,1.6,novel,natural,red bell 2,0.0,1.6
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,6.44,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,4.48,1.0,1.4,novel,natural,green bell 2,0.0,1.4
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,2.24,1.0,0.52,normal,,apple,0.0,0.52
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,1.0,1.0,4.44,1.0,1.6,novel,natural,red star 2,0.0,1.6
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,2.92,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,25.0,1.0,1.64,novel,artificial,yellow baiser 1,0.0,1.64
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,5.0,1.0,1.68,normal,,apple,0.0,1.68
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,5.0,1.0,1.24,novel,artificial,brown marsh 1,0.0,1.24
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,1.04,1.0,0.72,normal,,apple,0.0,0.72
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,8.64,1.0,1.0,novel,artificial,brown marsh 1,0.0,1.0
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,3.2,1.0,0.92,normal,,apple,0.0,0.92
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,5.48,1.0,1.6,novel,artificial,yellow marsh 1,0.0,1.6
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,2.0,1.0,1.0,normal,,apple,0.0,1.0
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,9.76,1.0,1.16,novel,artificial,yellow baiser 2,0.0,1.16
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,2.76,1.0,1.92,normal,,apple,0.0,1.92
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,5.44,1.0,2.04,novel,artificial,brown marsh 2,0.0,2.04
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,2.0,1.0,0.68,normal,,apple,0.0,0.68
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,10.8,1.0,2.68,novel,artificial,brown baiser 2,0.0,2.68
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,2.08,1.0,0.96,normal,,apple,0.0,0.96
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,2.0,1.0,4.32,1.0,2.04,novel,artificial,yellow marsh 2,0.0,2.04
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,3.12,1.0,5.72,normal,,apple,0.0,5.72
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,3.64,1.0,63.32,novel,artificial,red mouse 1,0.0,63.32
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,1.24,1.0,9.04,normal,,apple,0.0,9.04
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,1.36,1.0,7.24,novel,artificial,green roll 1,0.0,7.24
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,1.12,1.0,9.84,normal,,apple,0.0,9.84
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,1.16,1.0,23.24,novel,artificial,green mouse 1,0.0,23.24
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,8.8,1.0,1.72,normal,,apple,0.0,1.72
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,7.16,1.0,0.96,novel,artificial,red roll 1,0.0,0.96
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,9.88,1.0,1.68,normal,,apple,0.0,1.68
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,13.52,1.0,0.68,novel,artificial,red mouse 2,0.0,0.68
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,8.44,1.0,0.8,normal,,apple,0.0,0.8
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,9.64,1.0,0.64,novel,artificial,green roll 2,0.0,0.64
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,,,,normal,,apple,,
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,19.12,1.0,1.64,novel,artificial,green mouse 2,0.0,1.64
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,10.84,1.0,1.44,normal,,apple,0.0,1.44
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,3.0,2.0,9.12,1.0,1.36,novel,artificial,red roll 2,0.0,1.36
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,5.48,1.0,4.04,normal,,apple,0.0,4.04
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,5.12,1.0,1.48,novel,natural,blue tree 1,0.0,1.48
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,10.12,1.0,0.84,normal,,apple,0.0,0.84
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,7.56,1.0,1.0,novel,natural,brown heart 1,0.0,1.0
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,5.08,1.0,1.12,normal,,apple,0.0,1.12
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,6.56,1.0,0.84,novel,natural,brown tree 1,0.0,0.84
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,4.4,1.0,0.6,normal,,apple,0.0,0.6
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,12.08,1.0,0.92,novel,natural,blue heart 1,0.0,0.92
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,6.64,1.0,0.8,normal,,apple,0.0,0.8
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,9.36,1.0,0.64,novel,natural,blue tree 2,0.0,0.64
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,6.56,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,15.64,1.0,1.04,novel,natural,brown heart 2,0.0,1.04
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,7.08,1.0,0.76,normal,,apple,0.0,0.76
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,9.76,1.0,0.8,novel,natural,brown tree 2,0.0,0.8
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,8.04,1.0,0.64,normal,,apple,0.0,0.64
uher2008coherence,10,novel_food_test,2005,pini,16.0,f,orangutan,4.0,2.0,5.84,1.0,1.0,novel,natural,blue heart 2,0.0,1.0
