"study_id","experiment_name","year","month","day","participant","age_original","age_in_years","sex","species","species_subgroup","session","trial","condition","app_left","app_right","side_indicated","cho2","code2"
"bohn2016comprehension","1b",2012,8,31,"gertrudia",19.28,19,"f","chimpanzee","b",13,12,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,1,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,2,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,3,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,4,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,5,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,6,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,7,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,8,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,9,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,10,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,11,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,1,"gertrudia",19.29,19,"f","chimpanzee","b",14,12,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,1,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,2,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,3,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,4,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,5,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,6,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,7,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,8,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,9,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,10,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,11,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,2,"gertrudia",19.29,19,"f","chimpanzee","b",15,12,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,1,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,2,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,3,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,4,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,5,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,6,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,7,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,8,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,9,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,10,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,11,"iconic","c","d","r","n",0
"bohn2016comprehension","1b",2012,9,3,"gertrudia",19.29,19,"f","chimpanzee","b",16,12,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,1,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,2,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,3,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,4,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,5,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,6,"iconic","c","d","l","l",0
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,7,"iconic","c","d","r","r",0
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,8,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,9,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,10,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,11,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,4,"gertrudia",19.29,19,"f","chimpanzee","b",17,12,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,1,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,2,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,3,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,4,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,5,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,6,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,7,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,8,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,9,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,10,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,11,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,5,"gertrudia",19.3,19,"f","chimpanzee","b",18,12,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,1,"iconic","c","d","l","r",0
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,2,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,3,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,4,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,5,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,6,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,7,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,8,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,9,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,10,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,11,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,6,"gertrudia",19.3,19,"f","chimpanzee","b",19,12,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,1,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,2,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,3,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,4,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,5,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,6,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,7,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,8,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,9,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,10,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,11,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,7,"gertrudia",19.3,19,"f","chimpanzee","b",20,12,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,1,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,2,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,3,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,4,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,5,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,6,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,7,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,8,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,9,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,10,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,11,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,11,"gertrudia",19.31,19,"f","chimpanzee","b",21,12,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,1,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,2,"iconic","c","d","l","r",0
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,3,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,4,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,5,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,6,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,7,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,8,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,9,"iconic","c","d","l","r",0
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,10,"iconic","c","d","l","l",0
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,11,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,13,"gertrudia",19.32,19,"f","chimpanzee","b",22,12,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,1,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,2,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,3,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,4,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,5,"iconic","c","d","l","r",0
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,6,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,7,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,8,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,9,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,10,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,11,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,15,"gertrudia",19.32,19,"f","chimpanzee","b",23,12,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,1,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,2,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,3,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,4,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,5,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,6,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,7,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,8,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,9,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,10,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,11,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,16,"gertrudia",19.33,19,"f","chimpanzee","b",24,12,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,1,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,2,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,3,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,4,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,5,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,6,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,7,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,8,"iconic","c","d","l","r",0
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,9,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,10,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,11,"iconic","c","d","l","r",0
"bohn2016comprehension","1b",2012,9,17,"gertrudia",19.33,19,"f","chimpanzee","b",25,12,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,1,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,2,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,3,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,4,"iconic","c","d","r","l",0
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,5,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,6,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,7,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,8,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,9,"iconic","c","d","l","l",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,10,"iconic","c","d","l","r",0
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,11,"iconic","c","d","r","r",1
"bohn2016comprehension","1b",2012,9,18,"gertrudia",19.33,19,"f","chimpanzee","b",25,12,"iconic","c","d","l","r",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,1,"arbitrary","d","c","r","n",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,2,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,3,"arbitrary","d","c","r","r",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,4,"arbitrary","d","c","r","n",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,5,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,6,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,7,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,8,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,9,"arbitrary","d","c","r","n",0
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,10,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,11,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1a",2012,8,22,"jahaga",19.62,19,"f","chimpanzee","b",1,12,"arbitrary","d","c","r","n",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,1,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,2,"arbitrary","d","c","l","n",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,3,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,4,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,5,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,6,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,7,"arbitrary","d","c","l","n",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,8,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,9,"arbitrary","d","c","r","r",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,10,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,11,"arbitrary","d","c","r","r",1
"bohn2016comprehension","1a",2012,8,23,"jahaga",19.63,19,"f","chimpanzee","b",2,12,"arbitrary","d","c","l","l",1
"bohn2016comprehension","1b",2012,8,25,"jahaga",19.63,19,"f","chimpanzee","b",3,1,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1b",2012,8,25,"jahaga",19.63,19,"f","chimpanzee","b",3,2,"arbitrary","d","c","l","l",0
"bohn2016comprehension","1b",2012,8,25,"jahaga",19.63,19,"f","chimpanzee","b",3,3,"arbitrary","d","c","r","r",1
"bohn2016comprehension","1b",2012,8,25,"jahaga",19.63,19,"f","chimpanzee","b",3,4,"arbitrary","d","c","l","r",0
"bohn2016comprehension","1b",2012,8,25,"jahaga",19.63,19,"f","chimpanzee","b",3,5,"arbitrary","d","c","r","l",0
"bohn2016comprehension","1b",2012,8,25,"jahaga",19.63,19,"f","chimpanzee","b",3,6,"arbitrary","d","c","l","r",0
