study_id,year,month,day,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,dyad_sex,phase,session,trial,type_trial,weight_kg,success,aver_r_kg,aver_l_kg,max_r_kg,max_l_kg,total_time_reach,first_pull,start_pull1_sec,diff_pull1_pull2_sec,totaltime_untilbothpull,weight_ratio,weight_ratio_pos,time_pull,both_one,dif_weights,dif_weights_abs,weight_ratio_pos_1,binom_weight_res
sanchez2016chimpanzees,2014,5,30,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,3,3,short,low,yes,15.91,0.0,24.5,0.0,3,corry,1.08,np,np,1.0,1.0,1.92,one,15.91,15.91,0.0,0.0
sanchez2016chimpanzees,2014,5,30,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,3,4,long,low,yes,9.89,8.45,17.2,11.9,4,ulla,1.72,0.4,2.12,0.078516903,0.078516903,2.28,both,1.44,1.44,0.921483097,1.0
sanchez2016chimpanzees,2014,5,30,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,3,5,long,low,yes,14.63,5.07,20.85,9.6,3,ulla,0.56,0.32,0.88,0.485279188,0.485279188,2.44,both,9.56,9.56,0.514720812,1.0
sanchez2016chimpanzees,2014,5,30,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,3,6,short,low,yes,11.35,6.33,19.9,7.55,2,corry,0.52,0.12,0.64,0.283936652,0.283936652,1.48,both,5.02,5.02,0.716063348,1.0
sanchez2016chimpanzees,2014,5,30,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,3,7,long,low,yes,10.45,3.78,16.75,4.25,4,corry,1.0,0.96,1.96,0.468728039,0.468728039,3.0,both,6.67,6.67,0.531271961,1.0
sanchez2016chimpanzees,2014,5,30,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,3,8,short,low,yes,13.55,4.38,18.3,6.85,4,corry,1.32,1.04,2.36,0.511433352,0.511433352,2.68,both,9.17,9.17,0.488566648,1.0
sanchez2016chimpanzees,2014,6,17,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,3,1,long,low,yes,12.26,8.55,29.25,8.55,2,kara,0.44,0.8,1.24,0.178279673,0.178279673,1.56,both,3.71,3.71,0.821720327,1.0
sanchez2016chimpanzees,2014,6,18,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,3,2,short,low,yes,8.85,13.23,17.2,16.15,3,kara,0.6,0.56,1.16,-0.198369565,0.198369565,2.4,both,-4.38,4.38,0.801630435,1.0
sanchez2016chimpanzees,2014,6,18,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,3,3,short,low,yes,6.9,10.02,10.35,14.65,3,kara,0.64,0.52,1.16,-0.184397163,0.184397163,2.36,both,-3.12,3.12,0.815602837,1.0
sanchez2016chimpanzees,2014,6,18,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,3,4,long,low,yes,4.33,7.01,8.0,13.75,3,fraukje,0.4,0.36,0.76,-0.23633157,0.23633157,2.6,both,-2.68,2.68,0.76366843,1.0
sanchez2016chimpanzees,2014,6,18,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,3,5,long,low,yes,10.57,7.93,15.0,11.3,3,kara,1.0,0.04,1.04,0.142702703,0.142702703,2.0,both,2.64,2.64,0.857297297,1.0
sanchez2016chimpanzees,2014,6,18,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,3,6,short,low,yes,5.78,9.47,8.75,21.6,4,fraukje,1.12,0.12,1.24,-0.241967213,0.241967213,2.88,both,-3.69,3.69,0.758032787,1.0
sanchez2016chimpanzees,2014,6,18,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,3,7,long,low,yes,2.9,11.01,4.15,24.6,3,fraukje,0.44,0.32,0.76,-0.583033789,0.583033789,2.56,both,-8.11,8.11,0.416966211,1.0
sanchez2016chimpanzees,2014,6,18,kara,8,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,kara_fraukje,female,2,3,8,short,low,yes,5.28,7.19,6.9,17.5,3,fraukje,0.0,1,1,-0.153167602,0.153167602,3.0,both,-1.91,1.91,0.846832398,1.0
sanchez2016chimpanzees,2014,5,28,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,3,1,long,low,yes,23.81,0.0,43.05,0.0,2,lobo,0.52,np,np,1.0,1.0,1.48,one,23.81,23.81,0.0,0.0
sanchez2016chimpanzees,2014,5,29,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,3,2,long,low,yes,14.52,2.3,34.4,2.3,1,lobo,0.0,0.84,0.84,0.726516052,0.726516052,1.0,both,12.22,12.22,0.273483948,1.0
sanchez2016chimpanzees,2014,5,29,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,3,3,short,low,yes,23.05,0.0,44.9,0.0,2,lobo,0.72,np,np,1.0,1.0,1.28,one,23.05,23.05,0.0,0.0
sanchez2016chimpanzees,2014,5,29,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,3,4,long,low,yes,21.61,0.0,49.3,0.0,1,lobo,0.08,np,np,1.0,1.0,0.92,one,21.61,21.61,0.0,0.0
sanchez2016chimpanzees,2014,5,29,lobo,10,m,focal_participant_right,kofi,8,m,focal_participant_left,chimpanzee,lobo_kofi,male,2,3,5,short,low,yes,19.11,2.65,40.35,3.1,2,lobo,0.44,0.32,0.76,0.756433824,0.756433824,1.56,both,16.46,16.46,0.243566176,1.0
sanchez2016chimpanzees,2014,5,29,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,3,6,short,low,yes,0.0,22.93,0.0,42.7,2,lobo,0.44,np,np,-1.0,1.0,1.56,one,-22.93,22.93,0.0,0.0
sanchez2016chimpanzees,2014,5,29,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,3,7,short,low,yes,0.0,25.4,0.0,54.2,2,lobo,0.44,np,np,-1.0,1.0,1.56,one,-25.4,25.4,0.0,0.0
sanchez2016chimpanzees,2014,5,29,kofi,8,m,focal_participant_right,lobo,10,m,focal_participant_left,chimpanzee,kofi_lobo,male,2,3,8,long,low,yes,1.8,13.06,1.8,34.8,1,koffi,0.0,0.04,0.04,-0.757738896,0.757738896,1.0,both,-11.26,11.26,0.242261104,1.0
sanchez2016chimpanzees,2014,4,4,kofi,8,m,focal_participant_right,ulla,36,f,focal_participant_left,chimpanzee,kofi_ulla,mix,1,3,1,long,low,yes,7.91,9.6,10.5,16.45,5,ulla,1.4,1.76,3.16,-0.096516276,0.096516276,3.6,both,-1.69,1.69,0.903483724,1.0
sanchez2016chimpanzees,2014,4,4,kofi,8,m,focal_participant_right,ulla,36,f,focal_participant_left,chimpanzee,kofi_ulla,mix,1,3,2,long,low,yes,6.58,11.22,9.8,16.3,6,ulla,2.04,2.04,4.08,-0.260674157,0.260674157,3.96,both,-4.64,4.64,0.739325843,1.0
sanchez2016chimpanzees,2014,4,4,kofi,8,m,focal_participant_right,ulla,36,f,focal_participant_left,chimpanzee,kofi_ulla,mix,1,3,3,short,low,yes,10.8,4.53,14.9,8.1,5,koffi,2.96,0.56,3.52,0.409001957,0.409001957,2.04,both,6.27,6.27,0.590998043,1.0
sanchez2016chimpanzees,2014,4,4,kofi,8,m,focal_participant_right,ulla,36,f,focal_participant_left,chimpanzee,kofi_ulla,mix,1,3,4,long,low,yes,12.33,3.85,20.25,7.2,4,koffi,0.0,1.52,1.52,0.524103832,0.524103832,4.0,both,8.48,8.48,0.475896168,1.0
sanchez2016chimpanzees,2014,4,4,kofi,8,m,focal_participant_right,ulla,36,f,focal_participant_left,chimpanzee,kofi_ulla,mix,1,3,5,short,low,yes,0.0,14.54,0.0,19.9,5,ulla,2.24,np,np,-1.0,1.0,2.76,one,-14.54,14.54,0.0,0.0
sanchez2016chimpanzees,2014,4,4,kofi,8,m,focal_participant_right,ulla,36,f,focal_participant_left,chimpanzee,kofi_ulla,mix,1,3,6,short,low,yes,0.0,13.58,0.0,21.7,9,ulla,1.84,np,np,-1.0,1.0,7.16,one,-13.58,13.58,0.0,0.0
sanchez2016chimpanzees,2014,4,4,kofi,8,m,focal_participant_right,ulla,36,f,focal_participant_left,chimpanzee,kofi_ulla,mix,1,3,7,short,low,yes,7.04,6.21,9.0,15.8,5,ulla,2.24,0.56,2.8,0.062641509,0.062641509,2.76,both,0.83,0.83,0.937358491,1.0
sanchez2016chimpanzees,2014,4,4,kofi,8,m,focal_participant_right,ulla,36,f,focal_participant_left,chimpanzee,kofi_ulla,mix,1,3,8,long,low,yes,0.0,10.1,0.0,18.5,6,ulla,2.16,np,np,-1.0,1.0,3.84,one,-10.1,10.1,0.0,0.0
sanchez2016chimpanzees,2014,2,11,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,3,1,short,low,yes,19.06,0.0,44.1,0.0,2,lobo,0.0,np,np,1.0,1.0,2.0,one,19.06,19.06,0.0,0.0
sanchez2016chimpanzees,2014,2,11,kara,8,f,focal_participant_right,lobo,9,m,focal_participant_left,chimpanzee,kara_lobo,mix,1,3,2,short,low,yes,21.38,0.0,36.15,0.0,2,kara,0.0,np,np,1.0,1.0,2.0,one,21.38,21.38,0.0,0.0
sanchez2016chimpanzees,2014,2,11,kara,8,f,focal_participant_right,lobo,9,m,focal_participant_left,chimpanzee,kara_lobo,mix,1,3,3,long,low,yes,11.83,10.18,20.6,19.65,3,kara,0.48,0.6,1.08,0.074965925,0.074965925,2.52,both,1.65,1.65,0.925034075,1.0
sanchez2016chimpanzees,2014,2,11,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,3,4,short,low,yes,21.93,5.0,27.1,9.5,3,kara,0.24,0.48,0.72,0.624143677,0.624143677,2.76,both,16.93,16.93,0.375856323,1.0
sanchez2016chimpanzees,2014,2,11,kara,8,f,focal_participant_right,lobo,9,m,focal_participant_left,chimpanzee,kara_lobo,mix,1,3,5,short,low,yes,6.45,11.4,12.0,22.55,3,lobo,0.0,0.28,0.28,-0.277310924,0.277310924,3.0,both,-4.95,4.95,0.722689076,1.0
sanchez2016chimpanzees,2014,2,11,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,3,6,long,low,yes,14.0,5.7,27.9,9.1,2,kara,0.32,0.44,0.76,0.432129514,0.432129514,1.68,both,8.3,8.3,0.567870486,1.0
sanchez2016chimpanzees,2014,2,11,kara,8,f,focal_participant_right,lobo,9,m,focal_participant_left,chimpanzee,kara_lobo,mix,1,3,7,long,low,yes,9.33,7.48,17.25,13.15,2,kara,0.0,0.6,0.6,0.11005354,0.11005354,2.0,both,1.85,1.85,0.88994646,1.0
sanchez2016chimpanzees,2014,2,11,lobo,9,m,focal_participant_right,kara,8,f,focal_participant_left,chimpanzee,lobo_kara,mix,1,3,8,long,low,yes,15.78,2.55,31.3,2.7,2,lobo,0.32,0.44,0.76,0.721767594,0.721767594,1.68,both,13.23,13.23,0.278232406,1.0
sanchez2016chimpanzees,2014,5,20,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,3,1,long,low,yes,14.46,0.0,40.2,0.0,4,lome,1.8,np,np,1.0,1.0,2.2,one,14.46,14.46,0.0,0.0
sanchez2016chimpanzees,2014,5,20,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,3,2,long,low,yes,12.12,0.0,34.9,0.0,4,lome,0.68,np,np,1.0,1.0,3.32,one,12.12,12.12,0.0,0.0
sanchez2016chimpanzees,2014,5,20,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,3,3,short,low,yes,9.8,0.0,37.6,0.0,4,lome,1.04,np,np,1.0,1.0,2.96,one,9.8,9.8,0.0,0.0
sanchez2016chimpanzees,2014,5,20,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,3,4,short,low,yes,14.66,0.0,32.6,0.0,5,lome,1.48,np,np,1.0,1.0,3.52,one,14.66,14.66,0.0,0.0
sanchez2016chimpanzees,2014,5,20,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,3,5,short,low,yes,8.79,0.0,28.55,0.0,4,lome,1.6,np,np,1.0,1.0,2.4,one,8.79,8.79,0.0,0.0
sanchez2016chimpanzees,2014,5,20,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,3,6,short,low,yes,13.09,0.0,28.7,0.0,5,lome,1.08,np,np,1.0,1.0,3.92,one,13.09,13.09,0.0,0.0
sanchez2016chimpanzees,2014,5,20,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,3,7,long,low,yes,11.03,0.0,36.4,0.0,4,lome,0.76,np,np,1.0,1.0,3.24,one,11.03,11.03,0.0,0.0
sanchez2016chimpanzees,2014,5,20,lome,12,m,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,lome_frodo,male,1,3,8,long,low,yes,12.11,0.0,29.65,0.0,4,lome,1.12,np,np,1.0,1.0,2.88,one,12.11,12.11,0.0,0.0
sanchez2016chimpanzees,2014,6,16,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,3,1,short,low,yes,0.0,14.31,0.0,31.7,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-14.31,14.31,0.0,0.0
sanchez2016chimpanzees,2014,6,17,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,3,2,short,low,yes,0.0,16.1,0.0,42.25,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-16.1,16.1,0.0,0.0
sanchez2016chimpanzees,2014,6,17,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,3,3,long,low,yes,0.0,15.2,0.0,33.9,1,robert,0.0,np,np,-1.0,1.0,1.0,one,-15.2,15.2,0.0,0.0
sanchez2016chimpanzees,2014,6,17,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,3,4,short,low,yes,0.0,18.43,0.0,33.8,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-18.43,18.43,0.0,0.0
sanchez2016chimpanzees,2014,6,17,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,3,5,long,low,yes,0.0,18.9,0.0,32.8,3,robert,1.44,np,np,-1.0,1.0,1.56,one,-18.9,18.9,0.0,0.0
sanchez2016chimpanzees,2014,6,17,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,3,6,long,low,yes,0.0,14.76,0.0,25.75,1,robert,0.0,np,np,-1.0,1.0,1.0,one,-14.76,14.76,0.0,0.0
sanchez2016chimpanzees,2014,6,17,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,3,7,long,low,yes,0.0,14.23,0.0,35.5,1,robert,0.0,np,np,-1.0,1.0,1.0,one,-14.23,14.23,0.0,0.0
sanchez2016chimpanzees,2014,6,17,lome,12,m,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,lome_robert,male,2,3,8,short,low,yes,0.0,15.52,0.0,29.95,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-15.52,15.52,0.0,0.0
sanchez2016chimpanzees,2014,6,3,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,3,1,long,low,yes,15.12,0.0,25.05,0.0,4,riet,1.72,np,np,1.0,1.0,2.28,one,15.12,15.12,0.0,0.0
sanchez2016chimpanzees,2014,6,10,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,3,2,short,low,yes,16.42,2.1,27.8,2.1,4,riet,1.8,1.28,3.08,0.773218143,0.773218143,2.2,both,14.32,14.32,0.226781857,1.0
sanchez2016chimpanzees,2014,6,10,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,3,3,short,low,yes,11.85,2.48,25.55,2.85,5,riet,1.72,0.6,2.32,0.653872994,0.653872994,3.28,both,9.37,9.37,0.346127006,1.0
sanchez2016chimpanzees,2014,6,10,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,3,4,long,low,yes,4.53,12.39,8.15,19.3,4,frodo,1.88,0.28,2.16,-0.464539007,0.464539007,2.12,both,-7.86,7.86,0.535460993,1.0
sanchez2016chimpanzees,2014,6,10,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,3,5,long,low,yes,8.78,10.8,13.05,18.7,4,frodo,1.96,0.72,2.68,-0.103166496,0.103166496,2.04,both,-2.02,2.02,0.896833504,1.0
sanchez2016chimpanzees,2014,6,10,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,3,6,short,low,yes,9.71,9.32,15.3,13.5,3,riet,1.32,0.12,1.44,0.020493957,0.020493957,1.68,both,0.39,0.39,0.979506043,1.0
sanchez2016chimpanzees,2014,6,10,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,3,7,long,low,yes,3.9,13.0,4.3,18.8,4,frodo,2.04,2.08,4.12,-0.538461538,0.538461538,1.96,both,-9.1,9.1,0.461538462,1.0
sanchez2016chimpanzees,2014,6,10,riet,36,f,focal_participant_right,frodo,20,m,focal_participant_left,chimpanzee,riet_frodo,mix,2,3,8,short,low,yes,8.63,9.45,15.75,15.0,5,riet,1.88,0.24,2.12,-0.045353982,0.045353982,3.12,both,-0.82,0.82,0.954646018,1.0
sanchez2016chimpanzees,2014,4,23,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,3,1,long,low,yes,0.0,15.88,0.0,29.75,2,robert,0.2,np,np,-1.0,1.0,1.8,one,-15.88,15.88,0.0,0.0
sanchez2016chimpanzees,2014,4,23,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,3,2,short,low,yes,1.5,17.24,1.5,35.1,2,robert,0.0,1.28,1.28,-0.839914621,0.839914621,2.0,both,-15.74,15.74,0.160085379,1.0
sanchez2016chimpanzees,2014,4,23,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,3,3,short,low,yes,0.0,15.85,0.0,32.7,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-15.85,15.85,0.0,0.0
sanchez2016chimpanzees,2014,4,23,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,3,4,long,low,yes,0.0,14.48,0.0,26.4,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-14.48,14.48,0.0,0.0
sanchez2016chimpanzees,2014,4,23,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,3,5,short,low,yes,0.0,15.54,0.0,28.5,1,robert,0.0,np,np,-1.0,1.0,1.0,one,-15.54,15.54,0.0,0.0
sanchez2016chimpanzees,2014,4,23,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,3,6,long,low,yes,0.0,9.87,0.0,25.25,4,robert,0.0,np,np,-1.0,1.0,4.0,one,-9.87,9.87,0.0,0.0
sanchez2016chimpanzees,2014,4,23,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,3,7,short,low,yes,0.0,19.58,0.0,35.05,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-19.58,19.58,0.0,0.0
sanchez2016chimpanzees,2014,4,23,riet,36,f,focal_participant_right,robert,38,m,focal_participant_left,chimpanzee,riet_robert,mix,1,3,8,long,low,yes,0.0,14.44,0.0,26.4,2,robert,0.0,np,np,-1.0,1.0,2.0,one,-14.44,14.44,0.0,0.0
sanchez2016chimpanzees,2014,3,13,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,3,1,short,low,yes,9.99,5.6,18.3,8.6,3,tai,0.76,0.44,1.2,0.281590763,0.281590763,2.24,both,4.39,4.39,0.718409237,1.0
sanchez2016chimpanzees,2014,3,13,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,3,2,short,low,yes,15.81,2.85,27.45,3.65,3,sandra,1.2,0.88,2.08,0.694533762,0.694533762,1.8,both,12.96,12.96,0.305466238,1.0
sanchez2016chimpanzees,2014,3,13,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,3,3,long,low,yes,10.14,4.63,20.7,5.6,3,sandra,0.88,0.36,1.24,0.373053487,0.373053487,2.12,both,5.51,5.51,0.626946513,1.0
sanchez2016chimpanzees,2014,3,13,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,3,4,short,low,yes,10.32,7.0,12.5,8.25,3,tai,1.2,0.04,1.24,0.191685912,0.191685912,1.8,both,3.32,3.32,0.808314088,1.0
sanchez2016chimpanzees,2014,3,13,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,3,5,short,low,yes,10.26,5.75,17.55,7.05,3,tai,1.04,0.08,1.12,0.281698938,0.281698938,1.96,both,4.51,4.51,0.718301062,1.0
sanchez2016chimpanzees,2014,3,13,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,3,6,long,low,yes,9.67,7.37,18.35,9.95,3,tai,0.68,0.2,0.88,0.134976526,0.134976526,2.32,both,2.3,2.3,0.865023474,1.0
sanchez2016chimpanzees,2014,3,13,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,3,7,long,low,yes,10.25,4.0,18.9,8.2,3,sandra,1.0,0.36,1.36,0.438596491,0.438596491,2.0,both,6.25,6.25,0.561403509,1.0
sanchez2016chimpanzees,2014,3,13,sandra,20,f,focal_participant_right,tai,11,f,focal_participant_left,chimpanzee,sandra_tai,female,1,3,8,long,low,yes,13.25,4.46,18.1,13.8,3,sandra,1.12,0.52,1.64,0.496329757,0.496329757,1.88,both,8.79,8.79,0.503670243,1.0
sanchez2016chimpanzees,2014,5,15,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,4,1,long,high,yes,8.78,26.97,24.25,53.0,3,corry,1.04,0.6,1.64,-0.508811189,0.508811189,1.96,both,-18.19,18.19,0.491188811,1.0
sanchez2016chimpanzees,2014,5,15,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,4,2,long,high,yes,9.81,27.63,14.2,51.8,3,fraukje,1.04,0.28,1.32,-0.475961538,0.475961538,1.96,both,-17.82,17.82,0.524038462,1.0
sanchez2016chimpanzees,2014,5,15,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,4,3,short,high,yes,14.0,26.39,16.1,60.7,3,corry,0.4,0.8,1.2,-0.306759099,0.306759099,2.6,both,-12.39,12.39,0.693240901,1.0
sanchez2016chimpanzees,2014,5,15,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,4,4,long,high,yes,14.98,23.18,23.25,43.95,3,fraukje,1.2,0.24,1.44,-0.214884696,0.214884696,1.8,both,-8.2,8.2,0.785115304,1.0
sanchez2016chimpanzees,2014,5,15,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,4,5,short,high,yes,13.96,24.0,31.3,58.85,5,corry,0.84,0.6,1.44,-0.264488936,0.264488936,4.16,both,-10.04,10.04,0.735511064,1.0
sanchez2016chimpanzees,2014,5,15,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,4,6,long,high,yes,11.78,19.59,24.5,41.0,3,corry,0.56,0.96,1.52,-0.248963978,0.248963978,2.44,both,-7.81,7.81,0.751036022,1.0
sanchez2016chimpanzees,2014,5,15,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,4,7,short,high,yes,11.96,25.01,23.6,56.45,4,corry,0.64,0.72,1.36,-0.35298891,0.35298891,3.36,both,-13.05,13.05,0.64701109,1.0
sanchez2016chimpanzees,2014,5,15,corry,37,f,focal_participant_right,fraukje,38,f,focal_participant_left,chimpanzee,corry_fraukje,female,1,4,8,short,high,yes,15.08,25.25,26.7,52.5,3,corry,0.0,1.16,1.16,-0.252169601,0.252169601,3.0,both,-10.17,10.17,0.747830399,1.0
sanchez2016chimpanzees,2014,6,2,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,4,2,short,high,yes,27.9,1.55,53.5,1.55,4,corry,1.48,2.56,4.04,0.894736842,0.894736842,2.52,both,26.35,26.35,0.105263158,1.0
sanchez2016chimpanzees,2014,6,2,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,4,3,long,high,yes,29.92,19.48,52.45,35.9,4,ulla,1.2,1.08,2.28,0.211336032,0.211336032,2.8,both,10.44,10.44,0.788663968,1.0
sanchez2016chimpanzees,2014,6,2,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,4,4,short,high,yes,26.19,12.45,37.15,21.05,4,corry,1.44,0.68,2.12,0.355590062,0.355590062,2.56,both,13.74,13.74,0.644409938,1.0
sanchez2016chimpanzees,2014,6,2,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,4,5,long,high,yes,35.31,0.0,56.9,0.0,4,corry,1.64,np,np,1.0,1.0,2.36,one,35.31,35.31,0.0,0.0
sanchez2016chimpanzees,2014,6,2,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,4,6,long,high,yes,28.18,7.79,51.5,11.25,6,corry,1.72,2.12,3.84,0.566861273,0.566861273,4.28,both,20.39,20.39,0.433138727,1.0
sanchez2016chimpanzees,2014,6,2,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,4,7,long,high,yes,15.72,8.1,49.4,14.0,5,ulla,1.0,0.36,1.36,0.319899244,0.319899244,4.0,both,7.62,7.62,0.680100756,1.0
sanchez2016chimpanzees,2014,6,2,corry,37,f,focal_participant_right,ulla,37,f,focal_participant_left,chimpanzee,corry_ulla,female,2,4,8,short,high,yes,33.82,6.6,56.75,6.6,4,corry,1.52,0.68,2.2,0.673428996,0.673428996,2.48,both,27.22,27.22,0.326571004,1.0
