study_id,year,month,day,participant,age_in_years,sex,species,phase,session,trial,see,bring,condition,food_left,food_right,point,side_indicated,food_indicated,point_to_empty
bohn2016role,2014,5,5,riet,36.0,f,chimpanzee,testwarmup,3,0,0,0,same,a,a,1,l,a,0
bohn2016role,2014,5,5,riet,36.0,f,chimpanzee,testwarmup,3,0,0,0,same,a,a,1,l,a,0
bohn2016role,2014,5,5,riet,36.0,f,chimpanzee,testwarmup,3,0,0,0,same,a,a,1,r,a,0
bohn2016role,2014,5,5,riet,36.0,f,chimpanzee,testwarmup,3,0,0,0,same,a,a,1,r,a,0
bohn2016role,2014,5,5,riet,36.0,f,chimpanzee,testwarmup,3,0,0,0,same,a,a,1,r,a,0
bohn2016role,2014,5,5,riet,36.0,f,chimpanzee,test,3,1,0,0,same,a,x,1,l,a,0
bohn2016role,2014,5,5,robert,38.0,m,chimpanzee,testwarmup,3,0,1,1,same,g,g,1,r,g,0
bohn2016role,2014,5,5,robert,38.0,m,chimpanzee,testwarmup,3,0,1,1,same,g,g,1,r,g,0
bohn2016role,2014,5,5,robert,38.0,m,chimpanzee,testwarmup,3,0,1,1,same,g,g,1,r,g,0
bohn2016role,2014,5,5,robert,38.0,m,chimpanzee,test,3,1,1,1,same,g,x,1,l,g,0
bohn2016role,2014,5,5,robert,38.0,m,chimpanzee,test,3,2,1,1,same,g,x,1,l,g,0
bohn2016role,2014,5,5,robert,38.0,m,chimpanzee,test,3,3,1,1,same,g,x,1,l,g,0
bohn2016role,2014,5,5,lome,12.0,m,chimpanzee,testwarmup,2,0,0,0,same,c,c,1,r,c,0
bohn2016role,2014,5,5,lome,12.0,m,chimpanzee,testwarmup,2,0,0,0,same,c,c,1,l,c,0
bohn2016role,2014,5,5,lome,12.0,m,chimpanzee,testwarmup,2,0,0,0,same,c,c,1,r,c,0
bohn2016role,2014,5,5,lome,12.0,m,chimpanzee,testwarmup,2,0,0,0,same,c,c,1,r,c,0
bohn2016role,2014,5,5,lome,12.0,m,chimpanzee,test,2,1,0,0,same,c,x,1,l,c,0
bohn2016role,2014,5,5,lome,12.0,m,chimpanzee,test,2,2,0,0,same,c,x,1,l,c,0
bohn2016role,2014,5,6,tai,11.0,f,chimpanzee,testwarmup,4,0,1,1,different,c,g,1,r,g,0
bohn2016role,2014,5,6,tai,11.0,f,chimpanzee,testwarmup,4,0,1,1,different,c,g,1,r,g,0
bohn2016role,2014,5,6,tai,11.0,f,chimpanzee,testwarmup,4,0,1,1,different,c,g,1,r,g,0
bohn2016role,2014,5,6,tai,11.0,f,chimpanzee,test,4,1,1,1,different,c,x,1,r,g,1
bohn2016role,2014,5,6,kofi,8.0,m,chimpanzee,testwarmup,4,0,0,0,different,c,g,1,r,g,0
bohn2016role,2014,5,6,kofi,8.0,m,chimpanzee,testwarmup,4,0,0,0,different,c,g,1,r,g,0
bohn2016role,2014,5,6,kofi,8.0,m,chimpanzee,testwarmup,4,0,0,0,different,c,g,1,r,g,0
bohn2016role,2014,5,6,kofi,8.0,m,chimpanzee,test,4,1,0,0,different,c,x,1,l,c,0
bohn2016role,2014,5,6,kofi,8.0,m,chimpanzee,test,4,2,0,0,different,c,x,1,l,c,0
bohn2016role,2014,5,6,kofi,8.0,m,chimpanzee,test,4,3,0,0,different,c,x,1,l,c,0
bohn2016role,2014,5,6,kara,8.0,f,chimpanzee,testwarmup,4,0,0,0,different,c,g,1,r,g,0
bohn2016role,2014,5,6,kara,8.0,f,chimpanzee,testwarmup,4,0,0,0,different,c,g,1,r,g,0
bohn2016role,2014,5,6,kara,8.0,f,chimpanzee,testwarmup,4,0,0,0,different,c,g,1,r,g,0
bohn2016role,2014,5,6,kara,8.0,f,chimpanzee,test,4,1,0,0,different,c,x,1,l,c,0
bohn2016role,2014,5,6,kara,8.0,f,chimpanzee,test,4,2,0,0,different,c,x,1,l,c,0
bohn2016role,2014,5,6,kara,8.0,f,chimpanzee,test,4,3,0,0,different,c,x,1,l,c,0
bohn2016role,2014,5,6,fraukje,38.0,f,chimpanzee,testwarmup,4,0,0,0,different,g,a,1,l,g,0
bohn2016role,2014,5,6,fraukje,38.0,f,chimpanzee,testwarmup,4,0,0,0,different,g,a,1,l,g,0
bohn2016role,2014,5,6,fraukje,38.0,f,chimpanzee,testwarmup,4,0,0,0,different,g,a,1,l,g,0
bohn2016role,2014,5,6,fraukje,38.0,f,chimpanzee,test,4,1,0,0,different,x,a,1,r,a,0
bohn2016role,2014,5,6,fraukje,38.0,f,chimpanzee,test,4,2,0,0,different,x,a,1,r,a,0
bohn2016role,2014,5,6,fraukje,38.0,f,chimpanzee,test,4,3,0,0,different,x,a,1,r,a,0
bohn2016role,2014,5,6,lobo,10.0,m,chimpanzee,testwarmup,4,0,0,0,different,g,c,1,l,g,0
bohn2016role,2014,5,6,lobo,10.0,m,chimpanzee,testwarmup,4,0,0,0,different,g,c,1,l,g,0
bohn2016role,2014,5,6,lobo,10.0,m,chimpanzee,testwarmup,4,0,0,0,different,g,c,1,l,g,0
bohn2016role,2014,5,6,lobo,10.0,m,chimpanzee,test,4,1,0,0,different,x,c,1,r,c,0
bohn2016role,2014,5,6,lobo,10.0,m,chimpanzee,test,4,2,0,0,different,x,c,1,r,c,0
bohn2016role,2014,5,6,lobo,10.0,m,chimpanzee,test,4,3,0,0,different,x,c,1,r,c,0
bohn2016role,2014,5,6,frodo,20.0,m,chimpanzee,testwarmup,4,0,0,0,same,a,a,1,r,a,0
bohn2016role,2014,5,6,frodo,20.0,m,chimpanzee,testwarmup,4,0,0,0,same,a,a,1,r,a,0
bohn2016role,2014,5,6,frodo,20.0,m,chimpanzee,testwarmup,4,0,0,0,same,a,a,1,r,a,0
bohn2016role,2014,5,6,frodo,20.0,m,chimpanzee,test,4,1,0,0,same,a,x,1,l,a,0
bohn2016role,2014,5,6,frodo,20.0,m,chimpanzee,test,4,2,0,0,same,a,x,1,l,a,0
bohn2016role,2014,5,6,frodo,20.0,m,chimpanzee,test,4,3,0,0,same,a,x,1,l,a,0
bohn2016role,2014,5,6,robert,38.0,m,chimpanzee,testwarmup,4,0,0,0,different,g,a,1,l,g,0
bohn2016role,2014,5,6,robert,38.0,m,chimpanzee,testwarmup,4,0,0,0,different,g,a,1,l,g,0
bohn2016role,2014,5,6,robert,38.0,m,chimpanzee,testwarmup,4,0,0,0,different,g,a,1,l,g,0
bohn2016role,2014,5,6,robert,38.0,m,chimpanzee,test,4,1,0,0,different,x,a,1,r,a,0
bohn2016role,2014,5,6,robert,38.0,m,chimpanzee,test,4,2,0,0,different,x,a,1,r,a,0
bohn2016role,2014,5,6,robert,38.0,m,chimpanzee,test,4,3,0,0,different,x,a,1,r,a,0
bohn2016role,2014,5,6,sandra,20.0,f,chimpanzee,testwarmup,4,0,0,0,same,g,g,1,r,g,0
bohn2016role,2014,5,6,sandra,20.0,f,chimpanzee,testwarmup,4,0,0,0,same,g,g,1,r,g,0
bohn2016role,2014,5,6,sandra,20.0,f,chimpanzee,testwarmup,4,0,0,0,same,g,g,1,r,g,0
bohn2016role,2014,5,6,sandra,20.0,f,chimpanzee,test,4,1,0,0,same,g,x,1,l,g,0
bohn2016role,2014,5,6,sandra,20.0,f,chimpanzee,test,4,2,0,0,same,g,x,1,l,g,0
bohn2016role,2014,5,6,sandra,20.0,f,chimpanzee,test,4,3,0,0,same,g,x,1,l,g,0
bohn2016role,2014,5,6,lome,12.0,m,chimpanzee,testwarmup,3,0,0,0,different,g,c,1,l,g,0
bohn2016role,2014,5,6,lome,12.0,m,chimpanzee,testwarmup,3,0,0,0,different,g,c,1,l,g,0
bohn2016role,2014,5,6,lome,12.0,m,chimpanzee,testwarmup,3,0,0,0,different,g,c,1,l,g,0
bohn2016role,2014,5,6,lome,12.0,m,chimpanzee,test,3,1,0,0,different,x,c,1,r,c,0
bohn2016role,2014,5,6,lome,12.0,m,chimpanzee,test,3,2,0,0,different,x,c,1,r,c,0
bohn2016role,2014,5,6,lome,12.0,m,chimpanzee,test,3,3,0,0,different,x,c,1,r,c,0
bohn2016role,2014,5,6,riet,36.0,f,chimpanzee,testwarmup,4,0,1,1,different,g,a,1,l,g,0
bohn2016role,2014,5,6,riet,36.0,f,chimpanzee,testwarmup,4,0,1,1,different,g,a,1,l,g,0
bohn2016role,2014,5,6,riet,36.0,f,chimpanzee,testwarmup,4,0,1,1,different,g,a,1,l,g,0
bohn2016role,2014,5,6,riet,36.0,f,chimpanzee,test,4,1,1,1,different,x,a,1,r,a,0
bohn2016role,2014,5,6,riet,36.0,f,chimpanzee,test,4,2,1,1,different,x,a,1,r,a,0
bohn2016role,2014,5,6,riet,36.0,f,chimpanzee,test,4,3,1,1,different,x,a,1,r,a,0
bohn2016role,2014,5,7,lome,12.0,m,chimpanzee,testwarmup,4,0,1,1,same,g,g,1,r,g,0
bohn2016role,2014,5,7,lome,12.0,m,chimpanzee,testwarmup,4,0,1,1,same,g,g,1,r,g,0
bohn2016role,2014,5,7,lome,12.0,m,chimpanzee,testwarmup,4,0,1,1,same,g,g,1,r,g,0
bohn2016role,2014,5,7,lome,12.0,m,chimpanzee,test,4,1,1,1,same,g,x,1,l,g,0
bohn2016role,2014,5,7,lome,12.0,m,chimpanzee,test,4,2,1,1,same,g,x,1,l,g,0
bohn2016role,2014,5,7,lome,12.0,m,chimpanzee,test,4,3,1,1,same,g,x,1,l,g,0
bohn2016role,2014,5,6,dokana,25.0,f,orangutan,testwarmup,4,0,1,1,same,c,c,1,r,c,0
bohn2016role,2014,5,6,dokana,25.0,f,orangutan,testwarmup,4,0,1,1,same,c,c,1,r,c,0
bohn2016role,2014,5,6,dokana,25.0,f,orangutan,testwarmup,4,0,1,1,same,c,c,1,r,c,0
bohn2016role,2014,5,6,dokana,25.0,f,orangutan,test,4,1,1,1,same,c,x,1,l,c,0
bohn2016role,2014,5,6,dokana,25.0,f,orangutan,test,4,2,1,1,same,c,x,1,l,c,0
bohn2016role,2014,5,6,dokana,25.0,f,orangutan,test,4,3,1,1,same,c,x,1,l,c,0
bohn2016role,2014,5,6,suaq,4.0,m,orangutan,testwarmup,4,0,0,0,same,c,c,1,r,c,0
bohn2016role,2014,5,6,suaq,4.0,m,orangutan,testwarmup,4,0,0,0,same,c,c,1,r,c,0
bohn2016role,2014,5,6,suaq,4.0,m,orangutan,testwarmup,4,0,0,0,same,c,c,1,r,c,0
bohn2016role,2014,5,6,suaq,4.0,m,orangutan,test,4,1,0,0,same,c,x,1,l,c,0
bohn2016role,2014,5,6,suaq,4.0,m,orangutan,test,4,2,0,0,same,c,x,1,l,c,0
bohn2016role,2014,5,6,suaq,4.0,m,orangutan,test,4,3,0,0,same,c,x,1,l,c,0
bohn2016role,2014,5,6,padana,16.0,f,orangutan,testwarmup,4,0,1,1,different,g,c,1,l,g,0
bohn2016role,2014,5,6,padana,16.0,f,orangutan,testwarmup,4,0,1,1,different,g,c,1,l,g,0
bohn2016role,2014,5,6,padana,16.0,f,orangutan,testwarmup,4,0,1,1,different,g,c,1,l,g,0
bohn2016role,2014,5,6,padana,16.0,f,orangutan,test,4,1,1,1,different,x,c,1,r,c,0
bohn2016role,2014,5,6,padana,16.0,f,orangutan,test,4,2,1,1,different,x,c,1,r,c,0
bohn2016role,2014,5,6,padana,16.0,f,orangutan,test,4,3,1,1,different,x,c,1,r,c,0
bohn2016role,2014,5,6,bimbo,33.0,m,orangutan,testwarmup,4,0,1,1,same,g,g,1,l,g,0
bohn2016role,2014,5,6,bimbo,33.0,m,orangutan,testwarmup,4,0,1,1,same,g,g,1,l,g,0
bohn2016role,2014,5,6,bimbo,33.0,m,orangutan,testwarmup,4,0,1,1,same,g,g,1,r,g,0
bohn2016role,2014,5,6,bimbo,33.0,m,orangutan,testwarmup,4,0,1,1,same,g,g,1,r,g,0
bohn2016role,2014,5,6,bimbo,33.0,m,orangutan,testwarmup,4,0,1,1,same,g,g,1,r,g,0
bohn2016role,2014,5,6,bimbo,33.0,m,orangutan,test,4,1,1,1,same,g,x,1,l,g,0
bohn2016role,2014,5,6,raja,10.0,f,orangutan,testwarmup,4,0,1,1,same,a,a,1,l,a,0
bohn2016role,2014,5,6,raja,10.0,f,orangutan,testwarmup,4,0,1,1,same,a,a,1,l,a,0
bohn2016role,2014,5,6,raja,10.0,f,orangutan,testwarmup,4,0,1,1,same,a,a,1,l,a,0
bohn2016role,2014,5,6,raja,10.0,f,orangutan,test,4,1,1,1,same,x,a,1,r,a,0
bohn2016role,2014,5,6,raja,10.0,f,orangutan,test,4,2,1,1,same,x,a,1,r,a,0
bohn2016role,2014,5,6,raja,10.0,f,orangutan,test,4,3,1,1,same,x,a,1,r,a,0
bohn2016role,2014,5,6,pini,25.0,f,orangutan,testwarmup,4,0,1,1,same,c,c,1,r,c,0
bohn2016role,2014,5,6,pini,25.0,f,orangutan,testwarmup,4,0,1,1,same,c,c,1,r,c,0
bohn2016role,2014,5,6,pini,25.0,f,orangutan,testwarmup,4,0,1,1,same,c,c,1,r,c,0
bohn2016role,2014,5,6,pini,25.0,f,orangutan,test,4,1,1,1,same,c,x,1,l,c,0
bohn2016role,2014,5,6,pini,25.0,f,orangutan,test,4,2,1,1,same,c,x,1,l,c,0
