study_id,experiment,id,participant,age_in_years,sex,species,condition,number_trials,order,lop,num_levels,changes_direction,repetition,t1_planning,t1_success,test_value,diff_num_trials
volter2014cognitive,3,14,joey,28,m,bonobo,tool,5,20,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,6,joey,28,m,bonobo,tool,3,21,0,2,0,1.0,1,0,4.0,
volter2014cognitive,3,7,joey,28,m,bonobo,tool,2,22,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,23,joey,28,m,bonobo,tool,5,23,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,17,joey,28,m,bonobo,tool,17,24,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,16,joey,28,m,bonobo,tool,1,25,1,2,1,2.0,1,1,4.0,
volter2014cognitive,3,21,joey,28,m,bonobo,tool,7,26,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,19,joey,28,m,bonobo,tool,13,27,2,1,1,2.0,1,0,4.0,
volter2014cognitive,3,23,joey,28,m,bonobo,tool,1,28,2,2,0,2.0,1,1,4.0,
volter2014cognitive,3,10,joey,28,m,bonobo,tool,7,29,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,4,joey,28,m,bonobo,tool,1,30,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,5,joey,28,m,bonobo,tool,1,31,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,20,joey,28,m,bonobo,tool,3,32,2,1,0,2.0,0,0,4.0,
volter2014cognitive,3,14,joey,28,m,bonobo,tool,2,33,1,2,0,2.0,1,0,4.0,
volter2014cognitive,3,22,joey,28,m,bonobo,tool,1,34,2,2,0,2.0,1,1,4.0,
volter2014cognitive,3,1,joey,28,m,bonobo,tool,2,35,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,7,joey,28,m,bonobo,tool,1,36,0,2,1,2.0,1,1,4.0,
volter2014cognitive,3,9,joey,28,m,bonobo,tool,1,37,1,1,0,2.0,1,1,4.0,
volter2014cognitive,3,18,joey,28,m,bonobo,tool,3,38,2,1,1,2.0,1,0,4.0,
volter2014cognitive,3,12,joey,28,m,bonobo,tool,9,39,1,1,0,2.0,0,0,4.0,
volter2014cognitive,3,17,joey,28,m,bonobo,tool,8,40,2,1,0,2.0,1,0,4.0,
volter2014cognitive,3,2,joey,28,m,bonobo,tool,14,41,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,13,joey,28,m,bonobo,tool,1,42,1,2,1,2.0,1,1,4.0,
volter2014cognitive,3,8,joey,28,m,bonobo,tool,2,43,0,2,0,2.0,1,0,4.0,
volter2014cognitive,3,3,joey,28,m,bonobo,tool,4,44,0,2,1,2.0,1,0,4.0,
volter2014cognitive,3,11,joey,28,m,bonobo,tool,13,45,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,15,joey,28,m,bonobo,tool,4,46,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,6,joey,28,m,bonobo,tool,5,47,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,24,joey,28,m,bonobo,tool,3,48,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,6,lexi,12,f,bonobo,tool,2,1,0,2,0,1.0,1,0,4.0,
volter2014cognitive,3,24,lexi,12,f,bonobo,tool,1,2,2,2,1,1.0,1,1,4.0,
volter2014cognitive,3,5,lexi,12,f,bonobo,tool,1,3,0,2,1,1.0,1,1,4.0,
volter2014cognitive,3,22,lexi,12,f,bonobo,tool,5,4,2,2,0,1.0,0,0,4.0,
volter2014cognitive,3,3,lexi,12,f,bonobo,tool,13,5,0,2,1,1.0,1,0,4.0,
volter2014cognitive,3,9,lexi,12,f,bonobo,tool,1,6,1,1,0,1.0,1,1,4.0,
volter2014cognitive,3,15,lexi,12,f,bonobo,tool,3,7,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,17,lexi,12,f,bonobo,tool,4,8,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,12,lexi,12,f,bonobo,tool,1,9,1,1,0,1.0,1,1,4.0,
volter2014cognitive,3,8,lexi,12,f,bonobo,tool,9,10,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,4,lexi,12,f,bonobo,tool,2,11,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,14,lexi,12,f,bonobo,tool,2,12,1,2,0,1.0,0,0,4.0,
volter2014cognitive,3,7,lexi,12,f,bonobo,tool,9,13,0,2,1,1.0,0,0,4.0,
volter2014cognitive,3,11,lexi,12,f,bonobo,tool,1,14,1,1,1,1.0,1,1,4.0,
volter2014cognitive,3,1,lexi,12,f,bonobo,tool,13,15,0,2,0,1.0,0,0,4.0,
volter2014cognitive,3,2,lexi,12,f,bonobo,tool,3,16,0,2,1,1.0,1,0,4.0,
volter2014cognitive,3,18,lexi,12,f,bonobo,tool,3,17,2,1,1,1.0,0,0,4.0,
volter2014cognitive,3,10,lexi,12,f,bonobo,tool,16,18,1,1,1,1.0,0,0,4.0,
volter2014cognitive,3,21,lexi,12,f,bonobo,tool,9,19,2,2,1,1.0,0,0,4.0,
volter2014cognitive,3,16,lexi,12,f,bonobo,tool,1,20,1,2,1,1.0,1,1,4.0,
volter2014cognitive,3,13,lexi,12,f,bonobo,tool,2,21,1,2,1,1.0,0,0,4.0,
volter2014cognitive,3,23,lexi,12,f,bonobo,tool,1,22,2,2,0,1.0,1,1,4.0,
volter2014cognitive,3,20,lexi,12,f,bonobo,tool,7,23,2,1,0,1.0,0,0,4.0,
volter2014cognitive,3,19,lexi,12,f,bonobo,tool,4,24,2,1,1,1.0,1,0,4.0,
volter2014cognitive,3,13,lexi,12,f,bonobo,tool,5,25,1,2,1,2.0,0,0,4.0,
volter2014cognitive,3,21,lexi,12,f,bonobo,tool,8,26,2,2,1,2.0,0,0,4.0,
volter2014cognitive,3,2,lexi,12,f,bonobo,tool,6,27,0,2,1,2.0,1,0,4.0,
volter2014cognitive,3,7,lexi,12,f,bonobo,tool,2,28,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,23,lexi,12,f,bonobo,tool,7,29,2,2,0,2.0,1,0,4.0,
volter2014cognitive,3,20,lexi,12,f,bonobo,tool,1,30,2,1,0,2.0,1,1,4.0,
volter2014cognitive,3,16,lexi,12,f,bonobo,tool,10,31,1,2,1,2.0,1,0,4.0,
volter2014cognitive,3,19,lexi,12,f,bonobo,tool,6,32,2,1,1,2.0,0,0,4.0,
volter2014cognitive,3,6,lexi,12,f,bonobo,tool,1,33,0,2,0,2.0,1,1,4.0,
volter2014cognitive,3,4,lexi,12,f,bonobo,tool,2,34,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,15,lexi,12,f,bonobo,tool,4,35,1,2,0,2.0,0,0,4.0,
volter2014cognitive,3,3,lexi,12,f,bonobo,tool,12,36,0,2,1,2.0,0,0,4.0,
volter2014cognitive,3,9,lexi,12,f,bonobo,tool,3,37,1,1,0,2.0,0,0,4.0,
volter2014cognitive,3,8,lexi,12,f,bonobo,tool,3,38,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,14,lexi,12,f,bonobo,tool,2,39,1,2,0,2.0,1,0,4.0,
volter2014cognitive,3,24,lexi,12,f,bonobo,tool,1,40,2,2,1,2.0,1,1,4.0,
volter2014cognitive,3,10,lexi,12,f,bonobo,tool,1,41,1,1,1,2.0,1,1,4.0,
volter2014cognitive,3,22,lexi,12,f,bonobo,tool,2,42,2,2,0,2.0,0,0,4.0,
volter2014cognitive,3,11,lexi,12,f,bonobo,tool,2,43,1,1,1,2.0,0,0,4.0,
volter2014cognitive,3,1,lexi,12,f,bonobo,tool,3,44,0,2,0,2.0,0,0,4.0,
volter2014cognitive,3,17,lexi,12,f,bonobo,tool,7,45,2,1,0,2.0,0,0,4.0,
volter2014cognitive,3,18,lexi,12,f,bonobo,tool,1,46,2,1,1,2.0,1,1,4.0,
volter2014cognitive,3,12,lexi,12,f,bonobo,tool,9,47,1,1,0,2.0,0,0,4.0,
volter2014cognitive,3,5,lexi,12,f,bonobo,tool,4,48,0,2,1,2.0,0,0,4.0,
