study_id,participant,age_in_years,sex,role,participant_2,age_in_years_2,sex_2,role_2,species,dyad,session,trial,study,condition,group_original,pairing_cage3,pairing_cage4,stag_success,cage3_leave_hare,cage4_leave_hare,total_leave_hare,one_leave_hare,both_leave_hare,time_initiator_wait,ape_initiator,ape_follower,checkback_hare_cage3,checkback_hare_cage4,communication_hare_cage3,communication_hare_cage4,communication_stag_cage3,communication_stag_cage4,communication_stag_initiator
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,7,highrisk,bc,nbfirst,2,1,0,0,1,1,1,0,21.56,lome,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,8,highrisk,bc,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,9,highrisk,bc,nbfirst,2,1,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,10,highrisk,bc,nbfirst,2,1,0,1,0,1,1,0,0.959999999999994,robert,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,11,highrisk,bc,nbfirst,2,1,0,1,1,2,1,1,22,lome,robert,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,robert_lome,2,12,highrisk,bc,nbfirst,2,1,0,1,0,1,1,0,3.08,robert,0,0,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,1,highrisk,nb,nbfirst,2,2,0,1,1,2,1,1,21.52,tai,natascha,1,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,2,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,10.32,tai,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,3,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,20.28,tai,natascha,1,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,4,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,15.64,tai,natascha,1,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,5,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,14.92,tai,natascha,1,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,6,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,7.28,tai,natascha,0,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,3,7,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,13.72,tai,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,3,8,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,15.12,tai,natascha,1,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,3,9,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,15.52,tai,natascha,1,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,3,10,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,18.04,tai,natascha,0,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,3,11,highrisk,nb,nbfirst,2,2,0,1,1,2,1,1,19.68,tai,natascha,1,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,3,12,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,5.64,tai,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,1,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,5.8,natascha,0,1,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,2,highrisk,bc,nbfirst,2,2,0,1,1,2,1,1,21.04,tai,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,3,highrisk,bc,nbfirst,2,2,1,1,1,2,1,1,7.60000000000002,natascha,tai,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,4,highrisk,bc,nbfirst,2,2,0,1,1,2,1,1,17.12,tai,natascha,0,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,5,highrisk,bc,nbfirst,2,2,0,0,1,1,1,0,18.88,tai,0,1,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,1,6,highrisk,bc,nbfirst,2,2,0,1,1,2,1,1,16.68,tai,natascha,0,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,2,7,highrisk,bc,nbfirst,2,2,1,1,1,2,1,1,2.52,tai,natascha,1,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,2,8,highrisk,bc,nbfirst,2,2,0,1,1,2,1,1,21.24,tai,natascha,1,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,2,9,highrisk,bc,nbfirst,2,2,0,1,1,2,1,1,20.92,tai,natascha,1,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,2,10,highrisk,bc,nbfirst,2,2,0,1,1,2,1,1,20.64,tai,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,2,11,highrisk,bc,nbfirst,2,2,0,1,1,2,1,1,21,tai,natascha,0,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,natascha_tai,2,12,highrisk,bc,nbfirst,2,2,1,1,0,1,1,0,2.52,natascha,0,0,0,0,0,0,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,1,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,18.72,lome,pia,1,0,0,0,0,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,2,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,2.44,lome,pia,1,0,0,0,0,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,3,highrisk,nb,nbfirst,2,2,1,0,1,1,1,0,2.44,lome,0,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,4,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,5.56,lome,pia,1,0,0,0,0,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,5,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,13.64,pia,lome,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,6,highrisk,nb,nbfirst,2,2,0,1,1,2,1,1,8.08,pia,lome,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,7,highrisk,nb,nbfirst,2,2,0,1,0,1,1,0,7.64,pia,0,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,8,highrisk,nb,nbfirst,2,2,0,0,0,0,0,0, ,0,0,1,1,0,0,1,0,
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,9,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,6.12,lome,pia,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,10,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,8.36,pia,lome,0,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,11,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,5.96,pia,lome,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,12,highrisk,nb,nbfirst,2,2,1,1,1,2,1,1,10.64,pia,lome,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,1,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,5.88,pia,0,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,2,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,3.36000000000001,pia,0,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,3,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,11.72,pia,0,0,0,0,0,0,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,4,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,10.48,pia,0,0,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,5,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,8.12,pia,0,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,1,6,highrisk,bc,nbfirst,2,2,0,0,0,0,0,0, ,0,0,1,1,0,0,1,0,
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,7,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,14.28,pia,0,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,8,highrisk,bc,nbfirst,2,2,0,0,0,0,0,0, ,0,0,1,1,0,0,1,0,
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,9,highrisk,bc,nbfirst,2,2,0,1,1,2,1,1,18.6,lome,pia,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,10,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,0.0799999999999983,pia,0,1,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,11,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,17.92,pia,0,0,1,0,0,1,0,0.0
duguid2014coordination,pia,12,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,pia_lome,2,12,highrisk,bc,nbfirst,2,2,0,1,0,1,1,0,16.28,pia,0,1,1,0,0,1,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,1,1,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,13.44,tai,robert,0,0,0,0,0,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,1,2,highrisk,nb,nbfirst,3,3,0,1,0,1,1,0,22.68,tai,0,0,0,0,0,0,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,1,3,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,4.36,tai,robert,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,1,4,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,7.64,tai,robert,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,1,5,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,4.68,tai,robert,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,1,6,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,5.36,tai,robert,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,2,7,highrisk,nb,nbfirst,3,3,0,1,0,1,1,0,5.36000000000001,tai,0,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,2,8,highrisk,nb,nbfirst,3,3,0,0,1,1,1,0,18.52,robert,0,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,2,9,highrisk,nb,nbfirst,3,3,0,1,0,1,1,0,17.24,tai,0,0,0,0,0,0,0,0.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,2,10,highrisk,nb,nbfirst,3,3,0,1,0,1,1,0,18.48,tai,0,0,0,0,0,0,0,1.0
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,2,11,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,2.56,0,robert,0,0,0,0,0,0,
duguid2014coordination,tai,9,f,focal_participant_1,robert,35,m,focal_participant_2,chimpanzee,tai_robert,2,12,highrisk,nb,nbfirst,3,3,0,1,0,1,1,0,18.64,tai,0,0,0,0,0,0,0,1.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,1,1,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,22.32,tai,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,1,2,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,8.92,tai,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,1,3,highrisk,bc,nbfirst,3,3,0,1,0,1,1,0,20.12,robert,0,0,1,0,0,1,0,1.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,1,4,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,13.2,tai,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,1,5,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,13.52,tai,0,1,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,1,6,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,21.4,tai,0,0,0,0,0,0,0,1.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,2,7,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,22.48,tai,0,1,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,2,8,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,21.04,tai,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,2,9,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,21.44,tai,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,2,10,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,21.64,tai,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,2,11,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,22.04,tai,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,tai,9,f,focal_participant_2,chimpanzee,tai_robert,2,12,highrisk,bc,nbfirst,3,3,0,0,1,1,1,0,23.36,tai,0,0,0,0,0,0,0,1.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,1,highrisk,nb,nbfirst,3,3,0,1,0,1,1,0,17.16,natascha,0,1,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,2,highrisk,nb,nbfirst,3,3,0,1,0,1,1,0,10.2,natascha,0,1,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,3,highrisk,nb,nbfirst,3,3,0,0,0,0,0,0, ,0,0,1,0,0,0,0,1,
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,4,highrisk,nb,nbfirst,3,3,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,5,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,8.16,lome,natascha,1,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,6,highrisk,nb,nbfirst,3,3,0,1,0,1,1,0,15.4,natascha,0,0,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,7,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,8.92,lome,natascha,1,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,8,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,6.24,lome,natascha,1,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,9,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,7,natascha,lome,0,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,10,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,8.72,lome,natascha,1,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,11,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,5.24,lome,natascha,1,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,12,highrisk,nb,nbfirst,3,3,1,1,1,2,1,1,7.72,lome,natascha,1,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,1,highrisk,bc,nbfirst,3,3,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,2,highrisk,bc,nbfirst,3,3,0,1,0,1,1,0,19.64,natascha,0,0,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,3,highrisk,bc,nbfirst,3,3,0,1,0,1,1,0,2.48,natascha,0,1,0,0,0,0,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,4,highrisk,bc,nbfirst,3,3,0,1,1,2,1,1,16.16,natascha,lome,0,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,5,highrisk,bc,nbfirst,3,3,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,1,6,highrisk,bc,nbfirst,3,3,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,7,highrisk,bc,nbfirst,3,3,0,1,0,1,1,0,3.84,natascha,0,1,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,8,highrisk,bc,nbfirst,3,3,0,0,0,0,0,0, ,0,0,1,1,0,0,1,0,
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,9,highrisk,bc,nbfirst,3,3,0,1,0,1,1,0,11.16,natascha,0,0,1,0,0,1,0,0.0
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,10,highrisk,bc,nbfirst,3,3,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,2,11,highrisk,bc,nbfirst,3,3,0,0,0,0,0,0, ,0,0,1,1,0,0,1,0,
duguid2014coordination,natascha,32,f,focal_participant_1,lome,10,m,focal_participant_2,chimpanzee,natascha_lome,3,12,highrisk,bc,nbfirst,3,3,0,0,0,0,0,0, ,0,0,1,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,1,highrisk,nb,nbfirst,4,3,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,2,highrisk,nb,nbfirst,4,3,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,3,highrisk,nb,nbfirst,4,3,0,0,0,0,0,0, ,0,0,1,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,4,highrisk,nb,nbfirst,4,3,1,1,1,2,1,1,7.52,robert,pia,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,5,highrisk,nb,nbfirst,4,3,1,1,1,2,1,1,9.08,pia,robert,1,0,0,0,0,1,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,6,highrisk,nb,nbfirst,4,3,0,0,1,1,1,0,21.68,pia,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,2,7,highrisk,nb,nbfirst,4,3,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,2,8,highrisk,nb,nbfirst,4,3,1,1,1,2,1,1,5,pia,robert,1,0,0,0,0,1,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,2,9,highrisk,nb,nbfirst,4,3,1,1,1,2,1,1,5.64,pia,robert,1,0,0,0,0,1,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,2,10,highrisk,nb,nbfirst,4,3,0,0,1,1,1,0,19.92,pia,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,2,11,highrisk,nb,nbfirst,4,3,0,0,1,1,1,0,25.08,pia,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,2,12,highrisk,nb,nbfirst,4,3,0,0,1,1,1,0,2.96,pia,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,1,highrisk,bc,nbfirst,4,3,0,0,1,1,1,0,16.64,pia,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,2,highrisk,bc,nbfirst,4,3,0,0,0,0,0,0, ,0,0,1,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,3,highrisk,bc,nbfirst,4,3,0,0,1,1,1,0,19.76,pia,0,0,0,0,0,0,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,4,highrisk,bc,nbfirst,4,3,0,0,0,0,0,0, ,0,0,1,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,5,highrisk,bc,nbfirst,4,3,0,0,1,1,1,0,20.96,pia,0,0,0,0,0,0,0,1.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,1,6,highrisk,bc,nbfirst,4,3,0,0,1,1,1,0,14.04,pia,0,0,1,0,0,1,0,0.0
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,2,7,highrisk,bc,nbfirst,4,3,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,2,8,highrisk,bc,nbfirst,4,3,0,0,0,0,0,0, ,0,0,0,1,0,0,1,0,
duguid2014coordination,robert,35,m,focal_participant_1,pia,12,f,focal_participant_2,chimpanzee,robert_pia,2,9,highrisk,bc,nbfirst,4,3,1,1,1,2,1,1,19.6,robert,pia,0,1,0,0,1,0,0.0
